报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),54581,56975,74521,66727,95281,103272,88468,56219,78319,54054,57262,35623,35884,55218,42662,37464,35275,29607,37001,30099,30969,46700,57546,50413,54174,59013,69047,62093,68502,89889,12047,12307,7741,7005,4169,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),10135,8268,7647,6960,6740,8689,10372,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),1298,2836,4343,3782,2178,1764,2395,1462,1065,574,756,493,153,616,507,173,378,925,551,317,320,310,310,15,503,20,200,1005,500,610,740,300,315,76,9,
应收账款(万元),110668,96854,94746,87319,78958,78290,79736,105053,104339,103144,97176,97580,86641,69558,63906,61884,59895,45948,46069,45474,44857,36635,32774,31695,33618,25973,24445,21584,18917,14897,16567,14507,15014,11694,6851,
预付款项(万元),19046,21653,10481,12499,7677,9625,9135,12464,8314,8406,6738,6716,7241,8512,5755,6991,7705,5991,2924,5164,3492,5687,3758,9429,7180,6657,5531,6536,12975,4166,2195,1683,1595,2301,580,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),62,64,25,239,236,198,146,164,138,85,33,148,167,99,114,197,136,78,51,--,23,555,477,388,245,1221,907,650,326,--,0,--,--,--,--,
应收股利(万元),18000,18000,18000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),16964,16506,16891,20654,19234,19656,19010,13789,12834,11297,11389,16047,15915,13673,12066,27911,11112,12845,12015,5609,3118,2048,1319,1398,1485,1226,1394,1339,1069,1608,1518,617,206,1085,739,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),25026,22179,19232,20516,15633,15788,23028,17095,14651,11685,11472,11646,10764,14019,16415,15365,11687,10433,11989,16134,12075,12488,8397,10755,7684,9313,7507,7949,6984,6910,4119,2635,2856,2895,2360,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),7341,6801,7252,7402,6952,5663,5596,2886,2220,1809,2625,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
流动资产合计(万元),263120,250136,253138,226099,232888,242944,237886,209139,221883,191052,187450,168252,156764,161695,141425,149985,126188,105826,110599,102797,94853,104423,104581,104093,104889,103424,109031,101156,109274,118081,37187,32050,27727,25055,14708,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),--,--,--,554,554,554,554,554,554,554,554,554,554,554,554,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),82603,80710,80439,102979,97820,94282,92657,88303,14800,14736,15118,15304,14967,14957,14934,16208,16024,16051,16050,21612,4904,1717,1162,--,--,--,--,--,--,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资性房地产(万元),1893,1907,1870,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),64941,--,64492,--,61909,--,59627,--,49003,--,48407,--,46736,--,44822,--,43865,--,43477,--,38109,--,25933,--,22055,--,7167,--,6317,--,5991,4906,4797,--,--,
累计折旧(万元),18730,--,16840,--,14368,--,12903,--,11049,--,9576,--,8148,--,6770,--,5215,--,3869,--,2722,--,1636,--,1376,--,1032,--,826,--,634,486,337,--,--,
固定资产净值(万元),46211,--,47652,--,47540,--,46725,--,37954,--,38831,--,38588,--,38053,--,38650,--,39608,--,35387,--,24298,--,20679,--,6136,--,5491,--,5356,4420,4460,--,--,
固定资产减值准备(万元),451,--,451,--,451,--,451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产(万元),45760,46416,47202,47097,47090,45637,46274,37327,37954,38317,38831,38216,38588,37508,38053,38040,38650,38977,39608,34998,35387,24172,24298,20752,20679,16804,6136,5675,5491,5393,5356,4420,4460,622,460,
在建工程(万元),14268,12214,11871,11164,9625,7471,6849,8592,7347,5872,5777,5348,4044,4982,4301,3276,2335,1729,625,598,288,10394,10242,7163,6769,7289,15934,13379,3410,2252,2252,2153,1799,0,0,
工程物资(万元),34,34,34,34,--,--,--,--,--,--,--,745,621,596,579,36,36,36,32,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,36,36,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
油气资产(万元),32058,29133,30287,31345,32934,34615,34764,35037,35983,36663,37949,38608,38684,39683,39698,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),4730,4781,4736,4633,4578,4579,4634,4659,4713,4585,4634,3044,3013,2957,2978,2918,1704,1582,1596,1620,1630,1544,1552,1567,1523,1529,1528,1621,1598,1554,1517,1534,1250,10,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),32367,32367,32344,32787,29577,29577,29577,29136,29136,29136,29136,29136,29136,29136,29136,17571,16354,16354,16354,16436,16436,16436,13830,--,--,--,--,--,--,--,0,--,--,--,--,
长期待摊费用(万元),73,84,96,1289,1306,1324,1343,1343,1238,1264,1278,1270,1269,1296,1274,1298,1321,1335,1358,1339,1142,1150,1105,69,11,8,--,--,--,--,1,3,4,8,22,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
递延所得税资产(万元),5379,5688,5813,4642,4496,3250,3116,2677,2557,1784,1786,3002,3103,1707,2078,913,910,868,891,605,608,537,538,406,396,376,380,215,221,328,328,134,161,9,4,
