报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),24703,37945,7972,12715,19329,4617,3397,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),6777,4087,5401,3895,2650,2837,3480,
应收账款(万元),27841,25716,19051,23265,20273,15561,13912,
预付款项(万元),558,622,444,427,353,307,460,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,2,4,2,121,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),2040,1672,1364,730,905,637,612,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),16476,13960,15636,14255,12380,12370,11801,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),812,741,2415,661,4747,4647,3272,
流动资产合计(万元),79207,84744,52287,55950,60759,40976,36936,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),9129,133,136,139,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),1542,1568,1595,1622,1729,1836,1943,
固定资产原值(万元),--,6945,6809,6558,5512,4988,--,
累计折旧(万元),--,3828,3681,3557,3096,2592,--,
固定资产净值(万元),--,3117,3128,3001,2416,2396,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),3430,3117,3128,3001,2416,2396,2662,
在建工程(万元),12902,12763,8549,5467,233,78,32,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),1891,1883,1907,1931,2029,2130,2138,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),645,685,748,822,880,1059,1202,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),201,197,162,182,131,103,87,
其他非流动资产(万元),--,--,--,--,--,--,--,
非流动资产合计(万元),29739,20344,16224,13164,7417,7602,8065,
资产总计(万元),108946,105088,68511,69114,68176,48578,45001,
短期借款(万元),--,--,--,--,13699,603,467,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),1899,1899,2082,2082,2537,1639,1007,
应付账款(万元),26995,23593,20604,25227,18790,18721,18295,
预收账款(万元),251,160,178,133,101,99,68,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1345,1246,1196,2008,1561,1101,1130,
应交税费(万元),150,345,484,268,481,252,125,
应付利息(万元),--,--,7,7,173,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),929,2195,392,315,172,110,115,
预提费用(万元),--,--,--,--,--,--,--,
