报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),142753,208827,282832,338749,281524,359544,330821,403461,110362,146810,160598,157226,116708,114326,126555,151689,164549,34144,48783,43003,35526,33293,38308,35843,43962,43559,46128,40440,42322,51727,54074,56367,55583,61318,10668,15682,12372,10429,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),22165,32840,42794,54184,66974,63629,--,--,--,--,0,0,10,601,401,20,123,--,--,707,430,714,977,877,397,0,259,425,854,546,539,588,198,192,347,29,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),48008,40402,51919,49245,13207,10189,20388,10182,7772,12742,7193,12017,4551,1217,3586,5347,3648,1414,3273,1470,2387,6203,3690,6983,6539,4864,4103,5872,5041,4217,4939,5771,1273,1213,1633,559,264,288,
应收账款(万元),411168,386277,349056,314406,337651,276995,234987,265155,239373,212210,197850,181687,158200,87754,101055,115162,103026,92033,61247,54594,53328,57801,53163,45887,48938,44582,40089,46109,46215,41258,31639,37753,37057,33315,24650,24688,20179,23022,
预付款项(万元),176711,155408,161751,90170,141269,107941,121712,79699,114477,81655,106512,66639,80811,56911,56233,19559,24868,29665,24157,17720,19264,13254,12759,9064,12321,14496,16237,10492,8035,7931,9281,5278,9084,9201,3487,2714,3416,1674,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,324,699,289,349,1111,801,974,879,805,657,592,442,1602,1172,1402,463,7,19,24,0,163,145,133,64,620,435,185,152,401,334,256,--,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1830,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),11691,11961,10004,6459,14345,9969,12049,9097,12708,15315,11251,13641,19198,1318,3955,919,2332,1029,3203,2997,626,3056,2002,1654,--,1194,1325,527,3392,2988,1060,307,2686,372,833,590,667,1036,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),279650,245675,228504,187168,210956,175024,174005,156851,171872,135050,118476,101319,87222,54105,54910,60185,65679,56521,50307,34892,37206,40313,35299,30703,32778,28764,31211,24506,27791,25358,24582,20166,24347,17650,12664,8709,5421,5774,
