报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),45954,20649,17458,29183,28423,29128,34040,19060,30089,36158,13056,77614,42734,45524,18526,14972,19364,12031,47725,8503,43352,20832,17543,20851,19961,15917,179546,12218,14533,12397,4312,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),120,40,140,170,70,100,100,100,200,100,0,100,180,360,251,630,630,--,200,200,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),42014,37574,42088,32716,38822,36918,42894,7535,9662,9646,10215,8650,10046,10832,8933,12656,13238,11549,11383,10968,10179,10631,8781,9764,8533,5855,4385,4095,2703,1305,2328,
预付款项(万元),3292,1623,4170,4966,2710,1572,6612,2575,3573,1799,5373,4925,4961,3128,8323,8257,4710,5733,11545,8654,8587,7155,42127,38636,12678,15195,11307,10886,3054,2846,489,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1663,1347,521,1014,540,1293,1081,1176,675,189,2417,1435,685,89,1072,720,1222,132,406,2734,1689,1344,163,2750,1748,1164,--,--,--,--,--,
应收股利(万元),80,80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6513,3173,4913,3913,3703,3304,4152,1626,957,1375,1265,1262,1029,1601,1254,1513,1556,1777,668,1643,1615,1070,1961,867,649,662,1527,1019,582,335,2138,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),72741,78511,75516,61602,64984,66291,66681,40536,42976,48623,48598,47816,49663,55807,58956,52231,54682,58116,59100,48736,49832,54816,44493,31832,28684,26872,19934,8630,10569,7683,2487,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,71,74,95,107,337,446,538,565,63,164,126,586,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),92768,71481,36109,142114,110904,52096,51022,47302,50563,39499,100298,78473,95276,82782,105287,102619,108073,111274,92400,123382,104447,124314,125203,121126,161053,161461,899,1461,869,825,530,
流动资产合计(万元),265144,214476,180986,275751,250252,190808,206919,120356,139234,137954,181285,220439,204701,200710,202603,193598,203476,200613,223427,204818,219700,220162,240272,225825,233305,227126,217597,38309,32310,25392,12284,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),34055,9434,12895,12035,12077,8855,8805,5148,5148,4583,4582,4582,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),63665,63637,61287,62805,61720,59879,54161,83046,79127,77680,42368,41431,30733,30834,--,--,--,--,--,--,--,--,--,--,--,--,--,50,50,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),41849,43043,41479,40108,17346,16759,455,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,61369,--,63709,--,69346,--,41294,--,40760,--,40565,--,39961,--,8839,--,8654,--,7876,--,7473,--,6029,--,5355,--,5052,4279,--,--,
累计折旧(万元),--,21496,--,21322,--,21002,--,7033,--,6023,--,5234,--,4284,--,3270,--,2779,--,2240,--,1832,--,1321,--,1029,--,788,573,--,--,
固定资产净值(万元),--,39873,--,42387,--,48344,--,34261,--,34737,--,35331,--,35678,--,5569,--,5875,--,5635,--,5642,--,4708,--,4325,--,4263,3706,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),39028,39873,40252,42387,49108,48344,98365,34261,34521,34737,34976,35331,35663,35678,37073,5569,5729,5875,5602,5635,5587,5642,4776,4708,4251,4325,4211,4263,3706,1874,1272,
在建工程(万元),8757,8542,7074,3300,3609,6187,5485,5279,5059,5073,4541,4234,3897,3894,2122,31556,31218,30831,1728,1439,978,606,2252,1675,1459,1290,450,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
