报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
货币资金(万元),1954750,1533464,1878975,1524615,1898103,1710600,2012401,1754575,2142444,2054871,1440987,1317874,1736075,1138534,1161759,1078278,1074383,936152,918815,1244166,836172,879113,733510,708585,655500,622855,604053,844345,832483,904987,843957,688474,575045,594504,423727,487534,434997,371817,362552,414555,326792,321080,357244,258802,233002,261467,108489,72082,119305,--,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,8712,5285,6354,5176,6881,16646,15790,23033,18941,18973,20227,21706,19819,22415,21924,21137,22883,22494,22498,27077,31805,13436,11994,923,810,11786,850,3205,8802,--,--,--,--,--,0,--,--,8,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
应收票据(万元),347503,194664,--,193937,270847,203672,190203,163345,243709,70486,107086,108647,181302,79418,85693,85023,126309,90785,107449,105098,140742,78216,97107,76638,93822,47187,47184,58861,65682,41293,36325,32204,24518,14750,16929,13211,14136,10799,9356,4647,6418,4344,2899,5102,8493,5640,1740,2993,3471,--,
应收账款(万元),1527082,1206619,--,1481508,1648590,1251931,1192245,1233795,1059855,1299410,1159956,1175446,1014925,1298760,1251525,1177545,1193382,456014,451915,410199,395235,443125,453649,423405,416553,423924,413559,406471,373710,338005,295979,234276,250050,254167,249892,236422,228252,212815,205727,181545,135180,121180,134335,114665,112406,88538,37571,35820,72235,--,
预付款项(万元),786957,684925,585711,1011871,698619,647927,1137777,1230049,1879079,1508148,1037079,768195,1481245,491341,659218,523064,484164,478645,451231,475390,514208,475852,510048,569628,494484,470328,449119,484776,384882,390350,353083,362566,294283,378653,306174,317049,296682,360949,326294,296152,225930,241962,206494,238578,204173,71426,55467,33270,63244,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
应收利息(万元),25,--,--,--,--,3,3,3,3,--,17,17,17,17,31,23,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,1,--,
应收股利(万元),--,154,--,3920,3920,--,206,--,--,--,--,--,--,--,--,--,--,--,--,537,--,--,175,175,--,--,--,--,--,--,--,--,--,12,0,--,0,--,149,--,248,352,3372,--,0,--,--,--,0,--,
其他应收款(万元),--,--,1335588,1115443,1164043,1581646,1138398,1210452,705482,588848,635239,523529,483779,687812,634668,546581,543076,1165029,1090597,1100787,879515,843923,825283,767462,688237,650800,599881,588185,566520,510041,448416,428219,420839,400275,355712,338599,267879,227554,201934,208339,164585,152893,138507,142299,150646,96209,37890,26309,103738,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
