报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),272705,306375,259182,251586,239609,248132,78348,72194,52049,54484,51974,30997,27678,34618,20416,31060,30326,35111,38950,42941,43724,47351,45321,43910,11747,16984,11709,10187,5771,2706,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,228,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),9568,9685,5604,5398,5762,8770,3871,3798,5186,4946,1319,326,714,838,588,178,271,240,35,36,162,198,121,116,351,421,501,--,15,5,
应收账款(万元),96448,86101,85210,79440,71527,70086,33421,32000,23853,25339,25193,21767,18071,19805,8666,8126,8482,7302,7828,7603,6914,7267,8840,10372,7919,4624,7931,2637,1760,1595,
预付款项(万元),26647,9643,14574,13656,21250,9329,7977,6772,12962,5470,3162,2836,2778,1714,2779,3416,3368,2236,3531,1378,1124,1024,1485,1167,1013,809,1115,847,258,367,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1881,1562,1082,876,778,--,--,--,--,--,--,--,--,--,--,2,635,523,556,449,612,366,125,0,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他应收款(万元),11245,8942,14456,22999,17227,11394,3152,3158,4668,2702,3732,2558,3082,1192,924,1004,952,520,1009,897,1457,1042,1290,1075,918,722,795,687,510,325,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
存货(万元),67392,63999,75073,67500,61451,53645,17380,18653,25494,14951,11736,12219,10241,5790,4332,3903,4007,4436,5708,4899,5789,3971,2034,1919,3243,4314,6263,4178,3505,2454,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他流动资产(万元),3863,4462,3073,3934,3617,3160,102,283,330,556,36,12,23,40,--,--,--,--,--,--,--,0,--,0,--,--,--,--,2,2,
流动资产合计(万元),489750,490769,458254,445389,421222,404516,144251,136859,124543,108448,97152,70716,62886,63998,37704,47689,48042,50369,57616,58204,59781,61219,59216,58560,25191,27875,28314,18537,12049,7455,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),19452,19492,22485,22506,14330,14787,19319,21112,12832,17727,8732,8732,8882,8882,8732,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
长期股权投资(万元),33377,31981,38920,30828,29922,29539,26125,22452,22649,21724,16203,16141,9844,9938,13346,9952,9453,7046,1194,520,247,268,320,127,221,134,129,138,146,145,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),446,453,464,478,611,221,228,236,243,251,258,143,148,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
固定资产原值(万元),--,48754,--,36571,--,38404,--,15295,--,14767,--,10670,--,9808,--,2860,--,2567,--,2448,--,2340,--,2064,--,1821,1669,1360,--,--,
累计折旧(万元),--,9671,--,7453,--,6846,--,3733,--,3031,--,1679,--,1441,--,1146,--,992,--,846,--,722,--,625,--,522,469,413,--,--,
固定资产净值(万元),--,39083,--,29118,--,31557,--,11562,--,11736,--,8991,--,8368,--,1714,--,1574,--,1602,--,1618,--,1439,--,1299,1200,948,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),38261,39083,37935,29118,29362,31557,11606,11562,11432,11736,9086,8991,8864,8368,1732,1714,1556,1574,1614,1602,1571,1618,1419,1439,1399,1299,1200,948,660,640,
在建工程(万元),187,218,328,7802,3883,4016,598,598,598,598,588,588,617,617,6640,4444,4203,4171,--,--,--,--,--,0,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
无形资产(万元),13102,14014,8986,9320,9944,10583,3007,3091,3262,3419,1172,1216,1044,1076,506,509,555,560,143,149,184,159,164,99,92,85,53,54,51,51,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),189876,189876,189882,189882,189876,189876,54160,54160,54160,54160,11710,11658,11762,11404,--,--,--,--,35,35,35,35,--,--,--,--,--,--,--,--,
长期待摊费用(万元),745,789,698,608,616,371,445,383,406,364,238,255,155,135,131,94,141,58,104,64,81,72,177,72,80,81,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1888,2070,2115,2155,1895,2006,1163,1181,703,920,1165,1151,553,595,303,303,294,294,345,312,244,244,149,149,102,149,98,57,24,23,
其他非流动资产(万元),--,--,--,--,--,--,0,0,--,--,30,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
非流动资产合计(万元),297333,297977,301813,292697,280439,282958,116649,114774,106286,110899,49182,48876,41870,41015,31391,17016,16202,13703,3435,2683,2361,2395,2230,1886,1894,1749,1480,1196,882,859,
资产总计(万元),787083,788746,760067,738086,701661,687473,260900,251633,230829,219348,146334,119592,104757,105013,69095,64705,64244,64072,61051,60887,62142,63615,61446,60446,27084,29624,29794,19733,12931,8314,
短期借款(万元),23720,15128,23828,27108,21898,20160,24032,25512,21550,17550,16470,10490,9990,9990,4940,4940,3950,3950,3000,3000,950,950,1900,1900,3450,4450,4600,1600,2000,700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),14376,5636,5028,5003,3968,2272,--,21,17,20,20,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付账款(万元),76375,94180,81967,74295,66123,64530,20403,24449,27034,25850,19751,11346,6281,6580,2793,3059,3453,3517,4603,4158,4334,4662,4299,4482,4757,5540,8980,4192,2889,1541,
