报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),29151,40821,27613,29015,28323,31803,19768,20172,20562,24826,21398,24696,29624,34606,35298,41567,43542,42181,41461,58428,58240,61525,57231,73699,65194,74276,77159,96831,17473,15694,7955,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),17019,16487,12629,11928,10998,9947,7825,8066,6692,8079,5424,6976,7694,2973,2303,4012,4320,3766,1026,2845,5865,8043,3344,2452,2259,3772,1256,1456,3395,2128,380,
应收账款(万元),69497,75822,64548,73578,69185,73392,78228,77330,75827,79189,74655,79374,64651,71740,68772,69021,67350,71200,71990,70485,55777,62805,61563,51583,48984,53135,47581,44380,43757,28317,24264,
预付款项(万元),9579,4966,10519,10669,8660,7098,5524,5578,5637,4600,4543,5291,9887,7187,12128,9869,10630,8811,11407,12644,18975,9463,16051,13388,12333,8699,11343,7280,4249,2468,4186,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
其他应收款(万元),1578,1372,2466,2113,2085,1838,2210,2715,2624,2095,5192,5048,2532,2325,2883,2863,2792,2226,2953,1914,1789,1490,1841,1898,1123,987,1600,1215,769,3808,2397,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
存货(万元),38774,28148,48562,43488,41128,33458,40473,39235,40417,40117,49598,41462,50389,40083,49162,48732,55135,49285,67169,63720,63770,54327,50233,50255,48399,30373,31222,27649,20664,23930,28050,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
其他流动资产(万元),1541,897,1605,2066,2745,2142,2166,47,773,350,1904,208,1570,1977,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
流动资产合计(万元),167140,168512,167942,172857,163122,159679,156194,153144,152532,159255,162714,163055,166349,160891,170546,176063,183768,177470,196006,210036,204417,197654,190262,193276,178292,171241,170160,178811,90307,76344,67232,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,2560,2560,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
