报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),171994,339171,222636,243110,370181,338468,268357,342753,273705,382442,412008,413312,388678,401289,421616,460061,329731,421926,285160,286838,285726,401020,241248,225634,260501,354025,373727,441611,382906,403158,488430,537256,483843,459171,507013,495601,374060,245127,249879,321511,397126,376910,415214,423998,385356,397058,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,10195,10128,10062,--,7992,7931,10261,10324,12988,8296,8209,4678,5107,6058,6005,--,8689,10094,9957,--,2632,4071,3878,24,6552,8136,8525,5,8080,8845,8520,1016,2503,2180,2804,3723,1804,133,7084,11129,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),347572,409700,492346,410651,412943,454731,396581,375254,477815,504265,449649,451837,459592,546413,512143,466980,606616,644925,580519,549383,446864,372633,412446,476927,522686,512573,505650,442940,500811,504062,351178,301346,277768,245307,175422,128752,107256,140711,213223,212933,187237,159992,149224,145648,133225,150380,
应收账款(万元),389499,374639,343466,272887,252545,277615,304737,279521,273170,220903,187191,156472,125343,93516,133615,114505,114367,64732,132674,119514,98574,73805,112606,117549,115060,79109,124604,108389,103587,70755,74040,72427,69921,47003,85831,81863,70084,71622,156329,192266,158379,93292,123165,134696,102149,67512,
预付款项(万元),2896,3329,21543,29942,28068,22360,34965,28598,41633,26083,38063,30475,23692,23663,29821,29810,34095,29009,35389,32606,28921,31076,43712,40831,40235,32220,42766,41850,51386,27606,43661,30278,28906,21737,13588,11804,16057,15110,47028,54960,30375,28407,25016,21733,13134,11030,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),120,76,84,32,66,75,73,69,167,122,143,709,539,182,236,206,204,230,167,195,183,136,351,166,211,654,774,642,603,943,976,1175,347,233,308,693,517,463,675,412,640,644,--,1177,0,1009,
应收股利(万元),448,448,31590,31300,--,290,29250,29286,440,--,20250,20250,--,--,19325,19325,--,--,13771,14115,0,--,22618,23618,--,--,79,20583,--,16,--,0,0,0,--,0,--,0,278,0,--,--,895,147,698,0,
其他应收款(万元),1775,1331,8815,8759,9346,7974,13033,12616,12645,11658,18481,19053,30185,29386,20138,19360,21128,18432,25915,28618,33877,19421,22486,21332,27504,37712,22115,23341,18856,8960,11095,8575,12289,10279,10646,17557,15064,18550,23902,16099,12592,8526,11953,14243,11898,12976,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),187655,164167,296282,313604,243424,180966,172808,177722,172274,148382,205037,268809,232111,172197,219310,236967,227421,174682,207115,216284,256443,246361,280169,297331,289149,256315,292785,278523,282921,272502,289416,269608,267131,252575,243662,213555,230317,242727,269973,237670,209288,228445,196416,160500,149853,171064,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,88,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,600,600,600,--,--,0,--,--,--,--,--,3850,--,--,--,500,500,0,0,500,0,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),213518,89975,140119,151759,44067,133315,28009,30518,30859,35128,29391,34984,25129,21776,--,--,--,--,--,--,0,--,--,--,0,7205,--,--,--,--,--,0,0,0,--,0,--,--,--,10300,10000,10000,10000,12000,0,0,
流动资产合计(万元),1315477,1382837,1556881,1462043,1360641,1415794,1258007,1286464,1292771,1328983,1368204,1403832,1295530,1298745,1369190,1356109,1342370,1359214,1285818,1253611,1156593,1144452,1144325,1213481,1265303,1279813,1368982,1361948,1344947,1288025,1265847,1229302,1148730,1036309,1045050,958670,821875,735326,963791,1048332,1008442,909939,933686,914364,803396,822159,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),14447,13732,4690,6707,5244,5966,5805,5580,5810,5668,8365,5752,5175,5868,5868,1104,1994,1994,3521,4314,5706,7890,5040,6312,--,--,8076,9350,10030,10345,11700,8390,7838,7005,6060,0,0,0,0,--,--,--,--,0,0,0,
