报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),71416,74760,81809,43965,61588,55089,65071,65121,36139,31664,27026,26095,33228,26279,18109,23315,22269,29901,8880,11627,12890,14817,14373,17401,18333,18552,17999,19045,20959,2301,1665,1599,4189,2024,1451,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,109,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2182,64,--,--,--,2961,3831,12126,15598,4761,11454,13141,10786,7975,17714,9950,17019,7651,102,37,42,235,206,276,284,230,118,65,155,70,--,321,--,3,--,
应收账款(万元),29063,26247,27715,21020,20644,60232,52624,53858,42480,54087,41892,45420,37617,53011,41627,54359,35210,40951,4670,3390,3542,2071,1882,1866,2091,2003,3095,2656,1891,1766,1800,1208,1518,197,108,
预付款项(万元),4271,2885,1092,3016,2015,3891,4415,1696,1301,670,392,324,178,396,355,772,245,763,232,107,11,220,257,351,386,379,453,326,210,754,308,289,185,6,73,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),16,--,--,139,142,--,--,--,--,--,--,--,--,1,0,16,21,--,100,101,364,371,348,409,307,283,186,119,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,2408,2164,3007,1233,1828,2957,1680,1685,741,645,527,535,595,762,449,615,1041,403,477,982,537,510,422,505,457,344,296,229,203,138,86,54,82,34,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),9241,7152,5444,5059,3746,53334,43724,42821,31755,29092,25070,18263,19014,20738,20985,17944,15469,15661,5881,5141,4445,4439,4947,4861,4542,4125,4591,3983,2981,2848,2696,2437,1109,814,950,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),49005,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1724,2724,647,8564,418,9797,3097,1102,15088,1115,759,--,7123,201,181,196,261,383,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
