报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10554,9794,33187,22956,2843,24798,21825,15670,8944,2580,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,3730,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,54,16,84,--,63,64,30,--,--,
应收账款(万元),2373,2785,2722,2330,2758,2373,1764,1201,1264,1780,
预付款项(万元),1018,363,309,292,188,260,184,166,21,2355,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),335,219,359,108,111,250,198,67,127,93,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),2477,2249,1985,1302,1640,1428,1109,484,420,210,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,6,16,--,--,--,--,
其他流动资产(万元),55100,50207,27388,38,24993,13,5,22,2071,--,
流动资产合计(万元),71857,65670,65965,27111,32539,29202,25149,17640,12847,10748,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),634,634,634,634,634,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,238,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),179,182,185,188,191,194,200,213,225,--,
固定资产原值(万元),--,5226,--,4502,--,4398,4158,--,--,--,
累计折旧(万元),--,1523,--,1316,--,1159,985,--,--,--,
固定资产净值(万元),--,3703,--,3186,--,3239,3173,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),3970,3703,3202,3186,3200,3239,3173,2941,2918,807,
