报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),282494,344345,341724,463567,524545,172425,167022,158832,154538,177948,126362,118422,130216,173191,144573,162235,168226,184882,142247,162938,157726,193595,153514,171472,203439,210532,207561,196676,202360,198800,197623,183166,39660,33960,30522,27644,
结算备付金(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),8760,10127,6326,7531,6920,5473,5563,4186,6075,3887,2178,4953,2703,1551,1073,1301,543,782,87,348,268,602,350,490,355,38,43,2,2,156,19,9,294,0,0,0,
应收账款(万元),36042,62695,50536,45645,46080,41111,36682,34207,35008,39043,26559,30637,27757,20056,26829,25781,24224,23111,22201,18262,18071,21415,20631,17144,11340,6007,9598,13641,9449,2560,4518,7017,5709,6257,2956,2562,
预付款项(万元),3865,3565,4134,3947,3568,2860,3797,4222,3627,2601,1546,1547,1686,1731,1314,1668,1599,2281,12525,1304,1381,1108,1555,1293,916,1065,1206,889,1312,1001,1205,980,847,896,462,79,
应收保费(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
