报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),30095,26315,39592,33953,20362,37276,20351,22513,16370,18171,11268,13621,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,230,20,--,1030,100,300,--,572,1320,291,
应收账款(万元),16240,14955,13225,13187,13749,14979,13484,12665,10482,8551,7808,4305,
预付款项(万元),4507,3502,2821,2211,2795,2137,2394,1614,818,1608,1373,1395,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),160,121,316,150,262,286,237,210,324,588,185,112,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),39013,37084,35215,35925,33007,33150,33379,33724,39101,32269,24709,21837,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),407,111,1,11001,22015,6957,497,1,--,--,422,519,
流动资产合计(万元),90422,82089,91401,96446,92189,95816,70442,71028,67095,61760,47084,42080,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1682,1700,1719,1738,1761,1784,1808,1831,1924,--,--,--,
固定资产原值(万元),--,18041,--,17862,--,17182,--,17199,15749,--,--,--,
累计折旧(万元),--,7858,--,7304,--,6617,--,6140,5146,--,--,--,
固定资产净值(万元),--,10184,--,10558,--,10565,--,11059,10603,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9984,10184,10304,10558,10382,10565,10797,11059,10603,8782,8842,8998,
在建工程(万元),445,445,169,168,604,157,144,69,287,1650,330,84,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2984,2795,2792,2794,2816,2802,2777,2799,2794,3732,2650,2716,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),899,852,768,798,698,687,627,652,459,340,247,184,
其他非流动资产(万元),13775,13775,4132,--,19,183,25,40,7,14,302,67,
非流动资产合计(万元),29768,29751,19884,16057,16280,16178,16177,16450,16074,14518,12370,12049,
资产总计(万元),120191,111839,111286,112503,108470,111994,86619,87477,83169,76278,59455,54128,
