报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),184336,166216,219442,283029,150924,184894,149874,190052,417699,157448,116255,109239,93365,134885,81188,150654,117541,125571,93216,95107,160205,161616,161684,202224,140607,135175,103022,160744,111911,113921,96254,109696,127886,173336,180543,227372,233767,215105,245055,204712,183623,189682,211292,162067,153783,140551,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,23,11,0,--,--,--,--,--,0,111,--,99,145,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),19529,24346,16760,11330,22755,27603,27659,25969,15244,26627,2212,12607,3901,4845,6468,11553,9594,19723,5746,6262,16594,29674,12090,8295,2699,4728,2718,7490,6146,10416,2791,7802,6812,10948,3646,3169,1765,3850,801,3693,5020,6103,760,1839,1102,1633,
应收账款(万元),119227,84394,97555,92938,104549,88507,102488,85347,87056,65303,58738,52880,55132,44559,124489,114445,99655,96498,94652,90277,82732,66588,78850,77209,73044,63731,72658,69105,73256,56717,77518,77272,60846,44090,54069,52794,53138,44852,46124,46787,39645,36260,53584,45162,44443,31965,
预付款项(万元),12982,4539,24356,16073,17459,8605,18366,13867,13349,6603,12027,12100,12297,7919,101498,102893,98587,90424,68705,67516,64015,62011,70352,71767,71504,69599,74232,71523,70559,69833,17702,15753,13628,10257,19930,22354,18088,26460,61639,56975,32395,28289,24958,36741,8433,8323,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
