报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),120407,118712,77333,89946,98171,105104,82295,68863,58611,99197,69632,71332,70467,104675,90411,127557,102087,198847,94173,65717,92077,85013,73004,76802,59392,75691,19931,51771,31081,12591,8616,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),905,--,--,--,--,14,--,--,--,--,--,2185,4485,4085,--,--,1500,--,2000,--,--,--,--,800,1000,2000,--,--,--,--,--,
应收账款(万元),49344,79915,89636,61852,60495,88313,77080,96881,75871,92116,67148,94113,63978,70411,79590,76420,76120,83194,64412,46569,45211,49517,30321,36634,28921,26478,25006,19423,20235,5300,6281,
预付款项(万元),4193,2785,6420,6001,7782,5752,4623,4519,4567,1592,4527,4725,6758,2875,7534,4655,5607,1330,3457,4352,6991,2825,8430,7741,7108,5974,9595,5952,5864,8320,6809,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),12,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),4,4,--,--,--,4,4,4,4,4,4,4,4,4,--,--,--,--,18,18,18,--,60,--,--,--,--,--,2,400,--,
其他应收款(万元),70215,72061,80418,77452,80525,78981,87466,85674,85463,63652,49061,50890,43043,45064,44797,44484,46697,53631,51703,57006,63995,49309,58762,56122,63211,61560,51858,44708,37911,29344,22600,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),74025,79231,70748,86464,86296,100191,94219,85870,77750,86770,99488,86394,76233,86878,98212,94803,83969,83481,70622,83651,68507,71924,63844,65543,37299,47818,51408,40349,32553,24586,19112,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),42608,45654,30980,24908,25300,33151,31744,25640,56704,70545,85970,93414,107593,113884,91728,66251,80972,138725,110672,76657,6034,2907,28421,20526,32921,19336,22602,22171,5916,22416,14914,
其他流动资产(万元),6776,5890,6109,9645,15690,13466,25681,641,6120,1289,16194,17281,2590,2675,--,8000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),368491,404264,361644,356268,374259,424975,403112,368093,365090,415167,392023,420337,375151,430551,412272,422170,396952,559208,397057,333970,282833,261495,262841,264168,229853,238858,180401,184373,133561,102956,78333,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),106814,110115,114483,130928,119807,114667,123701,156726,128928,140390,169153,168459,184400,182541,210403,224829,233567,216858,268825,273784,266231,246106,151645,103871,30555,35720,30774,14804,23401,18248,24287,
长期股权投资(万元),27197,27256,27243,27350,27296,26794,25592,25426,25353,276,281,284,278,273,282,275,276,276,273,266,266,300,387,359,348,347,341,153,276,646,925,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,22414,--,22198,--,22191,--,22411,--,22398,--,22461,--,22396,--,22734,--,22322,--,23305,--,23236,--,20936,--,20992,--,18200,16903,--,--,
累计折旧(万元),--,17687,--,17367,--,16858,--,16456,--,15882,--,15113,--,14208,--,13299,--,12182,--,12434,--,11117,--,10331,--,10207,--,10287,10106,--,--,
固定资产净值(万元),--,4727,--,4831,--,5333,--,5955,--,6516,--,7348,--,8188,--,9435,--,10140,--,10871,--,12119,--,10604,--,10785,--,7913,6796,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4504,4727,4832,4831,4971,5333,5608,5955,6168,6516,6924,7348,7766,8188,8869,9435,9777,10140,10204,10871,11529,12119,10084,10604,10435,10785,9632,7913,6796,3989,4327,
在建工程(万元),--,--,0,--,0,--,--,0,0,--,--,--,--,--,0,0,0,--,0,--,--,--,5,5,5,5,5,5,5,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),217,219,223,234,245,256,266,277,288,299,310,320,331,342,353,364,374,385,339,284,288,293,431,438,404,407,399,38,27,4702,4770,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),30,44,24,14,21,50,9,13,24,42,35,48,66,85,77,90,108,106,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6184,6396,6852,6720,6401,6218,5634,5540,5143,5003,3737,3932,3590,3436,4417,4390,4254,3854,3435,3344,3119,2687,1981,1822,1673,1537,1353,1121,1183,573,491,
其他非流动资产(万元),7000,7000,7000,--,--,--,--,--,--,--,4400,4400,4400,4400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),151946,155756,160656,170076,158741,153316,160811,193938,165905,152526,184841,184790,200832,199265,224400,239384,248356,231619,283075,288550,281433,261504,164533,117100,43422,48802,42505,24035,31688,28158,34800,
资产总计(万元),520437,560020,522300,526344,533000,578291,563923,562030,530995,567693,576863,605128,575983,629815,636672,661554,645308,790827,680132,622520,564266,523000,427375,381268,273275,287660,222906,208408,165249,131114,113133,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,34570,68000,71000,190000,108000,123000,134000,111000,105000,99000,33000,29000,45000,33000,18550,3850,8200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,0,--,0,--,--,--,--,--,0,0,300,300,0,300,1800,2800,1420,4000,4000,2830,4580,4250,1600,600,1126,2389,317,848,2657,
应付账款(万元),124540,167088,128130,132681,124920,159983,151005,152393,123352,150457,141894,139546,127234,156146,152746,158502,148614,179230,161652,157218,105227,130173,93733,77470,52600,70041,64925,49671,40638,36161,30424,
预收账款(万元),33262,27852,31937,35759,39716,42081,41472,32916,27733,26236,38750,34620,32456,33978,50117,44415,43472,39161,30988,43741,40430,35769,32168,30754,31066,30592,34762,51564,34458,21835,16474,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),168,1571,122,120,239,1874,242,259,127,644,147,195,147,699,128,186,145,1046,137,222,612,1256,158,215,171,241,250,290,275,332,340,
应交税费(万元),6484,7225,9401,8588,8141,9104,8189,9658,11334,12303,12323,14915,14467,15928,15078,17543,23473,24841,23208,20126,18769,20148,13908,10254,8714,10673,8967,5975,6864,3421,3133,
应付利息(万元),62,62,62,55,73,71,87,90,212,111,120,1204,303,861,613,239,213,365,251,276,296,247,--,--,--,--,--,--,--,--,--,
应付股利(万元),5,5,5,5,5,5,5,1111,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,183,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
