报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),76260,95961,62728,64690,64071,74841,49720,104190,38878,67575,69607,69077,64144,125537,23450,27668,24866,31023,32185,30695,29559,41934,42930,41383,46082,59671,84757,2962,4414,4970,9964,4538,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),25,22,15,15,20,5,--,--,--,30,--,--,25,--,--,--,--,--,--,--,--,--,--,--,202,289,--,--,--,70,--,--,
应收账款(万元),47491,41090,37345,34793,40568,31381,30778,26024,29640,26999,22287,8841,10382,6414,18756,13405,15005,12896,13956,13975,14238,13742,12981,9391,13053,10893,6933,2674,7395,5686,6381,2864,
预付款项(万元),2817,3575,1643,2635,1703,2046,928,1322,1556,1428,750,1699,1131,849,810,3079,1731,2059,1181,1542,1972,2188,1957,2257,3970,2189,1417,1727,1682,847,686,339,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,0,1,--,--,19,--,--,1,13,2,8,--,13,--,52,--,61,--,72,--,412,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3713,3504,2018,1955,1977,2021,2250,1296,1068,3734,581,801,673,743,557,1365,677,643,659,626,611,649,346,753,491,618,615,643,785,347,185,150,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),69210,66424,69344,66461,63874,64455,69708,68182,59230,52127,39033,44161,38770,34284,28990,31219,28887,30660,28525,27290,27228,27310,25647,23446,21582,22416,22449,22780,21319,22779,19615,22364,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),27621,668,36206,35807,28739,28718,40249,43420,50634,37192,51091,51334,51371,353,250,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
流动资产合计(万元),227137,211244,209300,206357,200951,203467,193652,244433,181006,189086,183361,175916,166503,168181,72827,76737,71219,77281,76566,74128,73679,85824,84273,77230,85381,96076,116171,30786,35595,34700,36831,30255,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1880,1942,1942,1774,1774,2273,2273,2808,2808,2715,2715,1738,1054,1087,1087,973,973,976,976,945,945,957,957,776,776,877,877,865,865,809,724,814,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,484,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,243,
固定资产原值(万元),219609,--,216562,--,176201,--,175307,--,156561,--,135828,--,94379,--,92278,--,75717,--,74503,--,65561,--,53678,--,43054,--,41426,38322,37005,35395,22190,20117,
累计折旧(万元),85083,--,75493,--,66837,--,60309,--,52983,--,38397,--,33533,--,29385,--,25887,--,22400,--,19029,--,16485,--,14103,--,12159,11283,10478,8867,6811,5183,
固定资产净值(万元),134525,--,141069,--,109364,--,114999,--,103578,--,97431,--,60846,--,62893,--,49830,--,52103,--,46532,--,37193,--,28951,--,29267,27039,26528,26528,15379,14934,
固定资产减值准备(万元),288,--,288,--,288,--,288,--,288,--,288,--,288,--,288,--,296,--,296,--,297,--,297,--,297,--,297,297,297,297,308,310,
固定资产(万元),134238,135828,140781,132799,109077,109635,114711,102854,103290,99983,97143,76515,60559,61123,62605,49293,49534,50529,51807,49849,46236,36159,36897,37191,28654,28677,28970,26742,26230,26231,15071,14624,
在建工程(万元),18097,13423,11309,16992,39074,33310,27941,20433,10234,7366,4843,17875,28768,18849,12777,23146,22019,19347,16938,15343,16150,25333,21049,11379,13210,9411,7908,8237,7595,3668,2373,563,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),16238,16299,16516,16839,17151,10959,11179,9407,9558,9575,9104,6840,6904,6976,7052,7126,7204,7194,7259,7334,6998,5585,5624,5614,3055,3078,3088,3133,3152,3128,1769,1725,
开发支出(万元),--,--,--,--,--,--,--,--,--,41,45,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),70403,66922,69529,70529,72075,73288,73798,80293,80367,72658,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,--,--,
长期待摊费用(万元),850,801,825,865,906,946,867,807,838,858,920,682,732,797,865,290,52,50,56,39,42,45,48,51,54,--,--,--,--,1,2,4,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3841,2826,2804,3217,3137,2553,2441,2675,2710,1862,1781,2020,2041,1010,906,748,728,686,686,640,633,646,662,564,563,738,766,678,651,317,334,188,
其他非流动资产(万元),3410,3389,2198,2173,2266,6305,3127,3872,1894,1470,1676,4633,3781,4412,1560,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),248956,241429,245904,245188,245459,239269,236338,223149,211699,197012,118520,110696,104131,94547,87145,81869,80803,79074,78014,74443,71297,69018,65528,55867,46605,43074,41902,39948,38787,34445,20272,18160,
资产总计(万元),476093,452673,455204,451545,446410,442736,429990,467582,392705,386098,301881,286612,270634,262727,159972,158606,152021,156355,154580,148571,144976,154841,149801,133096,131986,139150,158073,70734,74382,69145,57102,48415,
短期借款(万元),--,--,--,--,--,--,--,10000,22000,15700,--,--,--,640,1240,1200,1200,2486,1844,1000,1118,10055,8837,--,0,3635,15309,7361,11814,13757,7000,18000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
