报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),100370,142002,292128,140336,119520,79218,169745,232347,336913,87052,70250,64416,100291,100807,117967,84128,87858,109830,125810,105207,113616,102532,108186,115752,120711,128845,133813,17613,30803,32126,5686,2980,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),1000,--,1513,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),60816,64707,88900,73224,42298,50018,51941,48379,44819,25911,25361,26683,30985,39271,20735,12809,14220,12633,28330,29457,11059,9632,11739,4863,4284,1206,949,1648,266,--,1,5,
应收账款(万元),570371,509092,504562,665194,468495,417901,376303,340736,361477,365904,305114,236665,239275,214438,207883,143601,141582,122165,114253,103068,93066,76201,82981,56016,50036,46454,48768,31836,17965,17964,8064,2845,
预付款项(万元),14012,33495,7899,15065,29907,29418,9371,30438,10559,22658,8260,13977,7370,5173,4922,5754,3988,4714,1142,4515,4184,2206,2073,1527,1386,1411,2580,3556,970,4003,926,884,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),656,1348,915,730,1499,313,960,182,188,--,177,9,14,416,987,1944,1534,1309,752,4964,4147,3581,2727,2908,2048,1323,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),44840,40071,39227,56778,54279,27166,25588,30346,26163,24236,20741,25660,12821,10891,9610,7554,5478,4701,3615,3680,3404,3370,2356,4389,3189,2575,1537,1650,1018,1400,967,620,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),332118,278315,237262,189095,319668,140266,133970,140243,133136,116998,132165,109318,81913,69136,81180,77264,61809,64334,77959,58567,56432,38502,40034,51944,38949,36703,36350,33930,30324,22926,6250,5310,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),11708,9806,7904,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),128572,134449,136887,124388,114244,134976,167151,69328,7207,--,624,4163,2647,--,--,7,--,--,--,19,--,--,--,306,--,--,--,--,--,--,--,--,
流动资产合计(万元),1264462,1213284,1317198,1264810,1149910,879277,935029,891998,920464,642760,562692,480891,475315,440132,443285,333060,316468,319686,351861,309478,285908,236023,250096,237706,220603,218517,223996,90233,81346,78418,21893,12644,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),71278,63958,55191,55285,32434,33433,34653,16305,16180,36990,48430,61370,21360,5210,5110,4242,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),32782,32945,34947,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6857,6346,6534,12000,5192,4961,4961,4762,4701,4499,4453,2263,--,--,--,--,4242,3102,3102,2910,2910,--,0,--,6,121,121,375,375,331,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,517,523,528,534,539,545,550,556,561,567,572,577,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),207653,--,202339,--,188869,--,93552,--,54450,--,40586,--,38503,--,37284,--,34091,--,32951,--,23415,--,21737,--,12610,--,10605,--,9810,7207,5146,3978,
累计折旧(万元),33762,--,27661,--,21673,--,16689,--,13937,--,12017,--,10412,--,8767,--,7234,--,5886,--,4684,--,3645,--,2873,--,2288,--,1766,1358,824,487,
固定资产净值(万元),173891,--,174679,--,167196,--,76863,--,40514,--,28569,--,28091,--,28516,--,26858,--,27066,--,18731,--,18091,--,9737,--,8317,--,8045,5848,4321,3491,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),173891,173250,174679,167681,167196,77179,76863,73111,40514,28171,28569,27836,28091,26950,28516,26350,26858,26623,27066,17303,18731,17665,18091,10445,9737,9394,8317,8063,8045,5848,4321,3491,
在建工程(万元),37587,12825,11214,5132,4607,97505,95808,54755,68416,30335,16250,4374,3321,4176,2674,3869,3295,3177,2879,9863,6880,6185,3699,9625,8975,7186,6395,3519,1761,157,980,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8615,8597,8663,8790,8825,8751,8738,8643,8551,8624,8611,4503,2585,2623,2648,2490,2455,2282,2018,1660,1666,1619,1641,1667,1687,1595,1584,1561,1565,458,451,441,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1078,1078,1078,1078,--,--,--,--,1130,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4234,3530,3162,2048,1635,1996,1496,1692,1922,1193,2040,638,674,813,563,1232,326,321,339,358,385,394,427,439,443,430,416,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),13951,12105,11545,11781,9919,6772,6968,6888,6552,7093,6721,5239,5019,4638,4572,2661,2532,2422,2275,1997,1540,1465,1458,651,574,486,483,338,209,284,98,30,
