报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),707717,753579,721670,733373,731817,634572,586841,573361,9694,9385,8861,7882,5853,7918,10923,8891,7017,8504,6323,3922,8312,12916,20839,22395,28187,30216,30695,31427,40627,1999,3014,3585,1002,2861,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,1337,--,--,--,--,--,663,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收账款(万元),128940,116563,22077,17202,19796,32502,34447,24300,567,1024,2097,1919,--,1004,2378,2039,1243,2577,2288,2350,1662,1721,1785,1472,668,1388,912,893,547,546,464,481,1002,438,
预付款项(万元),10574,8383,4324,4129,3287,3770,5953,3083,659,692,825,1013,664,888,1411,1199,909,624,1265,1940,1168,653,572,611,721,332,303,457,489,327,237,249,69,72,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,1260,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),937,676,570,633,421,266,1743,79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
