报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),169249,171496,157954,136439,172041,264477,234642,216727,237993,202165,60457,22861,63533,69505,30383,30813,53662,40286,65860,48976,72344,68806,48430,25434,46120,43793,33597,48090,51637,49151,38806,41570,43780,41261,34701,36521,40331,37869,32572,32504,39710,37489,37471,7053,6505,6289,3984,
结算备付金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,--,
拆出资金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,37,37,37,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,7,2,2,2,2,2,4,8,8,--,0,0,0,--,
衍生金融资产(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,0,0,--,
应收票据(万元),110,70,42,33,143,206,114,119,631,170,215,188,129,331,421,856,855,1079,--,--,4,4,--,0,--,--,--,--,--,--,380,380,380,380,380,380,--,--,--,0,47,24,--,0,0,0,--,
应收账款(万元),52767,44123,34551,30583,39559,34258,33002,31549,32165,25844,30454,31434,26423,24818,23094,29289,23513,26660,18557,20368,16984,15829,15105,19893,17804,17910,19457,21925,15038,14147,13369,11863,9109,8036,8834,9547,5959,7312,6366,7488,5511,6114,6032,5717,3718,3471,2374,
预付款项(万元),4714,5602,8114,7602,5195,5730,6517,5035,3224,3042,8181,1700,3685,2280,14799,48854,17876,18066,10209,6820,4938,3772,2588,2430,1753,1181,1741,2216,811,1594,1891,1021,1138,1119,1807,739,1801,1685,5640,10157,1189,1972,1542,1926,1435,1302,1816,
应收保费(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,--,
