报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
货币资金(万元),41536,11798,12061,8798,8579,5890,7859,19487,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,109,--,19,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),10981,9210,7186,6680,5883,3490,2239,7183,
应收账款(万元),17756,18410,14787,14092,15417,17555,15220,19447,
预付款项(万元),2871,76,79,960,250,1065,63,2444,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),203,73,47,893,1212,120,439,300,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),23007,15647,13001,10719,10085,11343,10064,12752,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),2942,1845,735,335,333,675,1241,646,
流动资产合计(万元),99296,57059,47896,42477,41868,40139,37144,62259,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,21182,20892,--,20306,--,19070,--,
累计折旧(万元),--,9470,8575,--,6917,--,5014,--,
固定资产净值(万元),--,11713,12317,--,13389,--,14056,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),11494,11713,12317,12752,13389,13602,14056,14982,
在建工程(万元),309,417,103,--,--,290,565,531,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3922,3944,3988,4032,4077,4125,4165,4622,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),776,774,748,639,639,556,556,591,
其他非流动资产(万元),29,33,93,56,--,--,--,--,
非流动资产合计(万元),16530,16881,17249,17479,18104,18572,19343,20726,
