报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31,
货币资金(万元),15070,22592,37986,49838,30398,70311,13037,21096,13341,12498,3160,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),468,840,650,900,225,450,488,484,523,1968,30,
应收账款(万元),15228,15034,12990,10428,15021,14818,9458,5466,5066,4150,3105,
预付款项(万元),745,4109,4711,5980,3514,721,691,939,584,1705,654,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),246,624,393,246,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),238,194,1070,104,508,446,109,349,62,52,113,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),35348,28038,28195,25158,24694,21800,22785,19166,13813,7881,2710,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),36875,35231,25106,25057,25044,10,29,31,22,215,0,
流动资产合计(万元),104216,106662,111100,117711,99404,108556,46596,47531,33412,28468,9774,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,11501,--,11220,--,10351,10276,10173,6945,1443,--,
累计折旧(万元),--,3067,--,2498,--,1963,1719,1478,676,402,--,
固定资产净值(万元),--,8434,--,8723,--,8388,8556,8695,6269,1041,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),13447,8434,8539,8723,8376,8388,8556,8695,6269,1041,158,
在建工程(万元),4113,9191,9121,8816,7107,7095,5996,3472,1115,2643,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),734,742,750,758,766,773,781,789,816,675,703,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),327,348,276,249,206,181,124,80,63,62,74,
其他非流动资产(万元),3383,1977,1870,1276,1980,1965,2056,2095,87,--,--,
非流动资产合计(万元),22004,20693,20556,19822,18435,18402,17513,15132,8350,4422,935,
资产总计(万元),126220,127355,131657,137532,117839,126958,64109,62663,41762,32890,10709,
短期借款(万元),--,--,--,--,1000,5000,10970,10970,8000,4500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2669,2872,3719,6011,1012,1962,2397,3333,1410,710,--,
应付账款(万元),6815,6870,7575,6013,7246,9621,7164,5164,1433,3061,1106,
预收账款(万元),22,8,38,3240,59,7,80,52,355,2067,476,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1277,901,359,985,1324,893,580,604,412,1342,33,
应交税费(万元),60,181,248,3787,-603,971,338,1992,513,-628,354,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,806,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),256,60,116,106,5,6,35,18,120,49,17,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,310,310,310,--,--,--,
其他流动负债(万元),16,16,16,16,16,16,12,16,36,--,--,
流动负债合计(万元),11116,10908,12072,20158,10059,18786,21887,22459,12280,11102,2793,
长期借款(万元),--,--,--,--,--,473,547,620,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
