报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),5578,8587,11949,10727,5405,13682,28619,9428,5258,7144,3098,2799,1763,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,15590,--,21570,17660,4850,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3661,2886,2306,1559,2009,1729,1639,2638,1810,1247,1064,234,240,
应收账款(万元),11176,12693,10944,11259,9035,10040,8810,7958,8134,8259,8177,5416,4916,
预付款项(万元),388,888,3330,271,367,485,87,100,126,173,157,242,191,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),394,448,300,297,198,235,257,207,249,129,93,122,103,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),5600,5421,4997,4189,3315,2563,2534,2382,3703,2555,3327,3954,2240,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),17403,13449,67,20221,--,--,--,--,2607,165,99,135,107,
流动资产合计(万元),44201,44373,49481,48522,41898,46394,46796,22712,21887,19671,16015,12902,9560,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,1556,--,4675,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,15368,--,12882,--,12487,--,10639,10607,10572,10478,9262,8186,
累计折旧(万元),--,5834,--,5054,--,4085,--,3818,3668,3176,2512,1874,1331,
固定资产净值(万元),--,9534,--,7829,--,8402,--,6822,6939,7396,7966,7388,6855,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9391,9534,7646,7829,8870,8402,6740,6822,6939,7396,7966,7388,6855,
在建工程(万元),9257,8201,7347,5981,2338,2152,1897,1111,761,--,--,--,97,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1419,1428,1436,1444,1452,1461,1469,1477,1486,1513,1549,1583,1582,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),331,331,104,104,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),716,775,899,900,58,62,79,102,100,32,5,9,4,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),194,245,194,245,154,154,154,154,151,150,143,98,66,
其他非流动资产(万元),2849,2633,--,3364,3242,2076,3412,1505,1123,41,30,52,556,
非流动资产合计(万元),24158,23147,19182,19867,20789,14307,13751,11171,10559,9133,9693,9131,9159,
资产总计(万元),68358,67519,68664,68389,62687,60701,60547,33883,32446,28804,25708,22032,18719,
短期借款(万元),--,500,500,1000,--,--,--,--,--,--,--,1350,300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2481,2599,3477,3683,3646,3370,2275,3311,3381,2565,2407,500,1599,
应付账款(万元),2435,2007,1963,2287,1859,1781,1609,1331,1872,1423,1834,2036,899,
预收账款(万元),301,280,214,203,153,177,254,257,218,355,234,300,180,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),165,171,181,196,143,143,130,130,131,132,117,96,--,
应交税费(万元),419,719,460,577,368,279,503,722,394,332,562,295,180,
应付利息(万元),8,12,--,--,--,--,--,--,--,--,--,3,1,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),191,173,152,235,193,47,199,275,54,13,5,23,1610,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,43,
其他流动负债(万元),88,69,--,--,--,--,--,--,--,4,198,177,60,
流动负债合计(万元),6088,6530,6947,8181,6363,5796,4970,6025,6050,4824,5357,4779,4872,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,20,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
