报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),35145,35586,13593,12419,34737,73613,64631,54558,61154,54107,21512,41148,33113,60552,21874,19886,27429,29293,21743,9093,11295,25493,12409,19753,17369,20856,12451,13089,16025,22248,16272,16960,16914,19241,14008,12928,14939,15497,14511,18849,18901,26339,22320,18301,24026,30594,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),580,275,521,1003,23,23,309,10,6,6,1495,1715,4,239,616,14,22,10,--,6,--,0,--,0,86,--,198,17,17,119,153,119,417,487,227,2,238,1490,765,--,--,520,--,--,--,--,
应收账款(万元),26481,21549,35212,39797,31467,19084,34269,40011,42399,25290,40103,31984,29825,10704,25885,22945,23873,8656,22048,22697,22374,12836,23412,21121,15952,11675,17526,14968,11827,8309,13157,12905,10216,6883,11371,12247,9851,4771,12802,13007,9501,5388,9761,7854,4913,2795,
预付款项(万元),51035,60992,66349,59834,42505,2547,4557,3528,4318,3540,1987,1817,1259,1004,1573,1932,1632,1564,2799,3599,1765,2701,2801,2216,3777,3096,4918,5302,6225,5044,5153,4527,4621,4462,4039,3123,4354,3594,5308,6398,8645,2489,5850,4469,1607,751,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),958,770,983,871,1084,841,1039,971,869,849,1341,790,626,529,935,743,829,710,851,953,970,628,834,833,794,616,519,594,652,509,487,2128,1611,502,550,855,815,5030,539,401,532,321,918,3585,848,276,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
存货(万元),20991,16283,25229,21763,26585,27889,34924,30808,28346,28072,35920,34618,28747,24598,34032,32996,28422,27881,42028,32608,26850,22896,24842,22153,23076,21096,18320,16223,17047,12482,10231,9884,9043,7965,7331,7420,7641,5885,5374,3282,4287,4762,1833,3138,4207,3840,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),10055,6799,9130,8560,3266,5277,--,--,--,20000,20000,20000,32000,20000,20000,20000,8000,12000,17000,22000,22000,13000,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),145245,142253,151018,144248,139668,129273,139730,129885,137092,131864,122359,132072,125574,117626,104914,98516,90207,80114,106469,90955,85254,77553,64298,66077,61054,57340,53931,50193,51792,48712,45454,46524,42823,39539,37525,36574,37838,36266,39299,41937,41867,39820,40684,37346,35602,38256,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,10000,5000,5000,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),20570,20260,20163,20168,20075,20075,5418,5418,5369,5369,19330,350,100,--,--,2100,2100,2100,2100,2100,2100,2100,2163,300,300,300,300,300,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,68878,--,68469,--,68035,--,67496,--,65358,--,62394,--,61872,--,61270,--,60925,--,50882,--,45991,--,43317,--,41739,--,36763,--,34579,--,32951,--,32211,--,31929,--,31132,--,27739,--,24669,--,23793,--,23561,
累计折旧(万元),--,38092,--,36252,--,34385,--,32503,--,30692,--,28996,--,27363,--,25716,--,24143,--,22663,--,21345,--,20114,--,18933,--,18083,--,17039,--,16055,--,15147,--,14512,--,13347,--,12330,--,11466,--,10661,--,9825,
固定资产净值(万元),--,30785,--,32217,--,33649,--,34993,--,34666,--,33398,--,34509,--,35554,--,36782,--,28220,--,24646,--,23204,--,22806,--,18680,--,17540,--,16896,--,17064,--,17417,--,17785,--,15409,--,13202,--,13132,--,13736,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),29940,30785,31405,32217,32780,33649,34543,34993,35221,34666,33223,33398,33822,34509,34907,35554,36165,36782,36549,28220,25415,24646,23752,23204,23036,22806,18856,18680,17547,17540,16922,16896,17265,17064,17170,17417,17358,17785,18394,15409,13455,13202,12815,13132,13378,13736,
在建工程(万元),--,--,--,--,38,38,--,--,--,437,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,3480,3322,3264,2900,1579,0,--,0,--,0,--,--,5,3036,4611,2386,376,225,155,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),15064,15563,9774,10062,10325,10640,11682,11994,10316,9699,2617,2677,2666,2711,2758,2793,2853,2914,2890,2885,2934,2990,3144,3218,3274,3330,3339,3391,2952,2907,2788,2617,2618,2483,2449,2249,2263,2274,2320,2335,2168,2181,2199,2213,2229,2242,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
商誉(万元),7084,7084,6029,6029,6029,6029,6029,6029,6029,6029,--,--,--,--,--,--,--,--,--,--,--,0,1114,1114,1114,1114,1114,1114,1114,1114,1000,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),178,136,94,101,105,53,173,294,533,700,945,1179,692,915,299,437,574,711,210,17,17,21,24,21,16,21,33,33,35,45,17,19,21,4,4,5,5,6,8,7,6,7,1,7,13,93,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),516,477,1052,1127,1054,1120,874,914,1370,1209,823,717,637,482,494,379,385,304,556,565,525,431,303,354,361,308,268,275,263,206,199,185,144,106,204,199,185,232,120,106,93,93,190,190,104,77,
其他非流动资产(万元),--,--,--,--,--,426,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),75451,76404,70616,71804,72505,74129,60819,61741,60938,60208,59038,40420,40017,40717,40558,41262,42077,42811,42304,33787,30992,30188,40501,33210,33100,27880,27390,27114,25176,24713,22506,19718,20048,19657,19828,19871,19811,20296,20846,20892,20334,17869,15579,15768,15879,16147,
资产总计(万元),220696,218657,221634,216053,212173,203403,200548,191627,198030,192072,181397,172492,165591,158342,145473,139778,132283,122925,148773,124741,116246,107741,104799,99287,94155,85219,81321,77307,76968,73424,67959,66241,62871,59196,57353,56445,57649,56562,60145,62829,62201,57688,56263,53114,51481,54403,
短期借款(万元),1045,8381,13161,4000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21901,3782,--,0,2000,2000,2000,--,--,--,--,--,--,2000,--,0,--,1000,1000,2000,2000,2000,2000,--,--,--,--,6230,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,2178,837,1258,1061,2995,3450,2063,1885,2831,1814,3183,894,763,54,120,--,364,--,101,277,0,--,--,390,343,--,--,1099,1847,1230,918,678,338,2014,1802,1510,1405,1413,1948,2111,--,1178,101,
应付账款(万元),17228,9609,13663,15744,23040,19179,24723,18179,19577,19699,29042,30259,27964,25321,27355,28772,27854,22847,35659,34515,29175,23735,23873,18778,17279,12568,12800,11521,9733,8044,5697,3861,3369,2650,2941,3901,3137,2959,6198,6050,5332,3972,3854,4377,2856,2405,
预收账款(万元),5683,7377,4611,6496,5535,3787,2546,2189,1638,2123,643,806,766,1193,1066,647,507,627,664,362,855,708,677,359,684,609,426,315,705,490,542,518,315,164,275,378,373,332,345,429,431,204,486,249,77,98,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),249,412,162,167,253,443,151,200,251,429,72,73,68,89,62,67,102,91,62,63,66,80,58,55,58,47,44,38,39,37,--,0,--,0,24,37,41,28,146,108,110,122,160,171,248,321,
应交税费(万元),440,976,1172,1487,1665,1597,1039,895,2838,3204,2493,2548,2950,2614,1978,1986,2041,1653,935,846,1356,1286,718,900,459,184,871,270,545,359,535,319,397,265,802,175,359,-80,469,852,968,450,1338,1134,405,231,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1611,1703,3719,4555,4660,4630,7660,7159,6415,5940,3997,3978,318,277,227,211,253,299,75,145,44,90,108,69,70,97,97,384,173,99,91,76,69,33,142,89,92,131,103,84,127,98,123,232,68,161,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,1000,1000,2000,2000,2000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,1440,1425,865,1062,--,--,--,--,1053,1852,1676,--,
