报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),186617,179735,167648,184926,164997,182598,342932,85676,78317,94150,66709,72094,53302,82404,101058,104463,156853,219660,101941,102167,118816,91646,127620,146225,221028,228828,281515,134530,87462,43743,55702,64254,71605,35460,55128,47561,58858,16117,56904,46327,57075,14903,17807,63960,50753,12354,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
交易性金融资产(万元),0,251,--,--,--,--,--,--,--,114,--,123,96,96,--,--,--,--,--,--,4,--,0,--,--,--,--,--,--,--,2550,2273,2140,724,1526,728,1954,1733,1649,1691,2019,0,--,315,1922,2112,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收票据(万元),156254,163610,156394,113953,89422,75921,47530,53133,58145,66211,59054,43967,57813,47827,61854,85728,104964,92666,101103,68090,82819,83423,87414,64911,57688,33189,16421,9390,31837,47144,54211,39147,35454,33768,39653,30722,26022,21672,30266,30189,23312,18038,15122,18925,27382,19320,
应收账款(万元),71225,47583,48878,70284,57830,32149,39392,44808,48396,35761,42705,39586,40861,27462,39916,35630,34909,26232,31240,36631,21964,19432,28189,32833,26269,18098,33942,24239,22859,6829,17484,14711,8409,5192,7281,9111,12108,9365,12803,16220,12485,6943,12511,12999,10393,8380,
预付款项(万元),19346,8658,23399,19575,16360,9285,27157,21316,23971,3571,26693,29953,28078,15086,23318,19226,32433,19014,36689,13581,12889,3013,24350,13105,17283,14663,6588,6985,4984,11585,16149,17399,23243,18334,18134,19926,21308,16963,25853,17423,5956,17134,9131,16606,13552,10199,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,28488,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,32292,--,--,--,--,0,
应收利息(万元),837,1173,725,725,725,1202,--,--,--,--,--,--,580,564,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收股利(万元),0,--,--,--,--,172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
其他应收款(万元),5310,5603,5504,5271,5450,6469,6965,5940,5934,6156,6295,5374,6784,5738,5823,5117,6848,6290,5641,5884,5330,5831,5179,5086,5149,5905,4906,6424,5226,5274,5311,5416,4164,5036,7190,12392,31060,29491,31178,44042,--,5286,6352,6454,6716,5269,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
存货(万元),93657,86814,76388,94210,84315,63841,71251,73145,59783,78203,79416,73075,67304,78117,73061,71706,64047,62496,52489,65059,43859,46536,37551,39279,40613,41827,35583,53171,41985,40357,30447,29306,26796,15480,18996,21233,23895,24075,38736,36498,--,26560,32963,32325,30571,21761,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
其他流动资产(万元),185900,115656,190844,157433,156341,171309,37645,36841,35192,14312,43059,31681,46757,29720,25475,34295,10432,11562,8886,11684,9100,10941,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,42,--,0,--,--,--,--,235,0,
流动资产合计(万元),719146,609083,669781,646377,575440,542946,572872,320859,309737,298477,323931,295854,301575,287014,330505,356165,410486,437921,337990,303097,294781,260822,310303,301438,368031,342510,378955,234740,194353,154933,181854,172507,171811,113993,147908,141673,175204,119458,197388,192390,161628,88864,93885,151584,141526,79395,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
可供出售金融资产(万元),5961,5961,3973,4040,4040,3040,3060,3164,3164,3164,3164,3164,2828,2828,2828,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,23,
持有至到期投资(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
长期应收款(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
长期股权投资(万元),89079,87660,47809,47605,48747,48925,40482,41041,41050,40844,40215,35409,34379,34422,34458,36622,38867,38872,18203,17940,18134,18268,18201,19045,18884,19013,19272,20310,20429,20342,16437,16265,16325,16454,16783,17785,18396,19121,17314,16895,6139,6108,6183,6361,4308,4300,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
投资性房地产(万元),2860,2893,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,816,1505,1450,1468,1486,1503,1521,1539,1556,1574,1592,1610,1627,1645,1663,1680,1698,1716,1734,1751,1769,1805,1824,1843,1863,1903,1924,1944,1964,
固定资产原值(万元),--,1074758,--,1027303,--,983834,--,943522,--,938389,--,910577,--,842371,--,779839,--,753191,--,711945,--,604031,--,548770,--,527759,--,513113,--,514885,--,467323,--,452221,--,422127,--,414830,--,401664,--,469777,--,451195,--,423344,
累计折旧(万元),--,533060,--,522692,--,495371,--,477806,--,449775,--,423440,--,398247,--,374953,--,351260,--,331878,--,286192,--,271194,--,265013,--,261439,--,252023,--,224414,--,208269,--,194682,--,180207,--,167732,--,194125,--,179979,--,164547,
固定资产净值(万元),--,541697,--,504611,--,488463,--,465716,--,488613,--,487137,--,444125,--,404886,--,401931,--,380067,--,317839,--,277576,--,262746,--,251674,--,262862,--,242909,--,243951,--,227446,--,234623,--,233932,--,275652,--,271216,--,258796,
固定资产减值准备(万元),--,44069,--,21055,--,21055,--,20791,--,20791,--,20904,--,20904,--,21095,--,21095,--,21102,--,22400,--,20197,--,25492,--,27849,--,8829,--,7107,--,1117,--,484,--,484,--,848,--,1194,--,911,--,882,
固定资产(万元),493671,497628,484855,483556,484095,467409,446319,444925,453886,467823,457428,466232,411197,423220,380490,383791,382863,380837,366740,358965,288695,295439,273522,257379,229729,237254,218869,223825,246436,254033,266331,235803,237976,242835,219969,226962,232093,234139,234712,233084,272364,274458,264026,270305,273678,257914,
在建工程(万元),30798,27193,69622,65107,60998,66577,92226,77635,60951,51118,55234,48502,100295,91594,110877,93267,64181,46146,65615,60210,59254,42279,60467,64839,64750,43592,49894,42994,33148,22514,29757,29969,23260,19143,44321,36384,33403,32728,35193,26062,26566,24689,30700,24238,27743,20503,
工程物资(万元),38,38,38,38,38,38,38,38,45,45,45,45,45,45,45,45,45,46,71,49,1028,51,4628,3274,1374,1002,2558,1754,1651,236,1249,408,1213,273,323,379,372,345,4359,4829,2479,--,2593,1907,2628,5430,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32444,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
