报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),178644,127112,117497,94841,152526,179140,140423,198688,170542,213593,56429,62784,81449,92813,105939,89477,88894,112470,122759,180637,141129,102068,96927,104208,53440,41346,45952,59592,37771,52773,32440,48656,29397,42725,46976,29417,16906,20780,13721,15708,14562,21619,15878,32424,22741,25398,21243,26264,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),1146,1023,--,14644,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,3190,3653,453,--,550,--,--,--,--,--,--,--,--,--,0,749,684,548,628,231,424,95,174,412,88,149,24,2,410,202,148,648,677,442,821,1126,94,4676,27400,35000,30500,36000,37000,
应收账款(万元),606,1004,696,598,174,307,2935,10427,11843,13086,7505,12696,7527,12551,8066,7785,7888,1108,1094,1097,4170,3042,3083,2522,3067,2895,3072,2376,14002,3129,30010,10120,33672,31282,23820,9997,33036,26322,18980,21898,30133,34380,35161,29390,42269,56259,49116,43679,
预付款项(万元),668,326,318,238,7605,20756,20644,22434,23557,27240,40579,25301,26802,18701,18702,18707,1458,4001,1056,1083,6589,8660,6110,921,4935,5030,4422,1431,24456,32425,20540,18957,12992,13442,29117,19429,647,1863,7912,1903,17660,17736,24254,22674,15612,5689,5727,5394,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
