报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),60966,67178,60053,52361,97784,57138,63242,75175,70953,241879,35523,62088,11402,10140,24179,19906,36358,10275,14389,7535,16484,20789,34595,2220,2348,2019,3107,3315,2121,3480,3371,1725,2468,3746,1761,3336,3587,9415,6855,4814,5976,4831,5930,4896,3872,5491,3746,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,847,871,1330,996,843,1037,0,0,--,795,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,3,401,1,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,--,--,0,
应收票据(万元),32609,22313,52656,42270,21449,11379,22357,27903,14984,5494,16105,23095,8681,14033,16088,19270,10648,7380,8605,25534,8195,5437,17758,527,454,1193,1202,281,528,767,700,431,443,292,189,254,328,194,449,350,545,132,290,138,127,21,0,
应收账款(万元),75913,52294,46876,65177,62390,41651,35603,53613,45579,33290,1723,16302,18773,6558,10225,23001,16115,8793,7389,21371,18811,8152,6946,9010,8663,6327,6370,10091,5777,6338,5471,5853,6454,5989,6338,6561,6330,5113,4784,5680,5506,4859,4626,4747,4807,4639,4362,
预付款项(万元),897,710,456,546,2199,3306,3240,3429,4463,5390,3955,4770,4914,5804,13690,16284,16629,16277,17487,19295,18190,17265,16681,3310,3374,2829,2946,2806,2476,6586,3235,1568,2554,1549,3285,39,29,502,1028,87,72,9,82,4933,7101,277,227,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,--,0,
