报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),36669,47546,36658,23139,18809,25646,21303,33822,34305,53283,23211,24304,48124,27844,19913,19902,21307,9910,5360,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,
应收账款(万元),1656,775,853,621,841,391,482,691,681,389,1037,1121,1178,720,447,172,653,466,396,
预付款项(万元),1233,819,2712,1433,1244,2013,1769,670,622,519,693,729,2425,791,735,711,590,448,519,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),122,138,170,77,67,40,40,113,102,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1678,552,557,419,471,486,489,437,491,483,918,750,757,619,718,656,281,176,223,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),5688,5138,5107,4829,4925,5181,3874,3562,3517,3599,3464,3779,3216,3354,2694,2293,2662,2092,1806,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,122,120,86,99,80,--,
其他流动资产(万元),100902,105027,101529,52382,49042,54745,47364,34227,15574,763,29657,24465,673,1473,1965,1664,1623,865,543,
流动资产合计(万元),147947,159996,147586,82900,75398,88502,75322,73522,55292,59037,58980,55149,56373,34922,26591,25485,27219,14037,9848,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,467,467,467,67,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1488,1524,1131,1148,1010,1018,993,996,997,1000,1000,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,58211,--,60801,--,54735,--,51066,--,46440,--,43412,--,22923,17524,16949,16115,--,--,
累计折旧(万元),--,10183,--,9870,--,8199,--,6660,--,5244,--,4079,--,3100,2776,2502,2037,--,--,
固定资产净值(万元),--,48028,--,50931,--,46536,--,44406,--,41196,--,39333,--,19823,14748,14446,14078,--,--,
固定资产减值准备(万元),--,--,--,--,--,38,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),47338,48028,50797,50931,46496,46498,44169,44406,44297,41196,38106,39333,32142,19823,14748,14446,14078,13238,12071,
在建工程(万元),29126,28426,19469,11622,12181,9306,3579,1174,875,3636,4851,2472,4574,1284,4339,4011,2289,24,177,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8275,8336,8344,8398,8457,8516,8578,8603,3750,3797,3805,3832,144,250,207,244,208,230,1,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,63,53,59,19,19,12,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2734,2593,2490,1816,1454,1071,308,329,314,433,464,258,133,13,17,6,43,43,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),814,806,357,353,351,348,139,139,141,141,31,31,13,17,17,11,8,6,2,
其他非流动资产(万元),10650,1724,1411,3238,3366,1876,6570,1839,6653,6909,123,233,273,281,676,403,349,3,46,
非流动资产合计(万元),100423,91437,84465,77974,73782,68701,64337,57485,57028,57111,48379,46222,37332,21727,20023,19141,16987,13544,12297,
资产总计(万元),248370,251433,232051,160874,149181,157203,139659,131008,112320,116148,107359,101370,93705,56649,46614,44626,44206,27581,22145,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
