报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),12253,37872,28691,13424,13780,19890,17910,23652,16568,20930,19895,2061,2729,4229,1155,1436,965,2088,2773,2023,2543,4811,4571,6657,9793,11503,15412,18564,19807,21901,23756,1083,1020,1117,67,509,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),525,48,179,254,90,635,196,821,45,202,563,512,283,281,537,381,403,822,231,171,168,422,134,638,489,277,287,89,184,80,65,113,58,147,57,6,
应收账款(万元),13632,10336,11995,11174,9928,7632,8344,8388,8187,6446,6870,3050,3099,2834,3606,3378,3158,2609,2274,3140,2849,2233,2836,3416,3005,1889,2125,1839,2186,1640,1272,1436,1155,1070,997,1076,
预付款项(万元),7271,3800,4852,5540,3829,1389,3179,2683,3638,1653,2191,713,602,426,1865,884,904,334,828,688,622,364,1722,357,593,395,1338,819,1054,594,983,248,779,614,803,410,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),1248,828,592,473,384,214,290,316,568,310,619,257,68,165,162,139,104,127,215,209,239,120,223,128,217,235,286,263,238,270,469,318,270,229,741,141,
