报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),147814,235031,206258,288781,159704,157487,258443,276347,210244,193341,215757,314226,194662,235402,221834,179037,141499,126010,109656,145945,106055,94495,67047,104376,94674,106112,90196,127999,106104,119310,140619,130707,111720,115791,99613,111028,100321,90302,103568,110399,108269,87343,103614,105155,64178,40077,65801,87811,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
交易性金融资产(万元),7235,7216,9946,8233,13471,11716,14048,14252,12169,12745,22483,5760,5140,7175,7495,7276,4241,4089,3817,4240,3628,8532,4245,7330,11766,5356,7059,13599,7953,5205,5192,6427,7409,5592,5116,445,241,74,71,70,14,--,--,0,0,0,0,167,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,--,--,0,
应收票据(万元),110,74,136,302,225,40,739,1053,3588,3674,1420,1341,599,901,1377,1461,551,269,176,529,16,96,4,356,317,173,330,852,355,217,50,187,--,79,--,216,--,0,0,0,0,--,--,90,0,0,0,0,
应收账款(万元),128038,79302,83501,69003,117235,95085,103435,103390,126087,101791,87627,78524,92236,90597,74326,62403,59062,38971,38881,31220,36136,30549,27856,23696,31846,34607,23251,18958,28874,24329,21326,14816,22254,20779,18265,13883,19859,18325,14410,13450,15865,20773,17992,21879,15547,23467,18372,19355,
预付款项(万元),149323,66375,58221,29160,41376,32025,32194,23806,18685,13974,13093,12606,14227,13898,11436,9735,8331,5946,6975,6706,12790,11082,21834,11928,97597,42649,51808,14744,12620,12548,13672,13547,12796,9599,10128,8242,10594,6226,8606,5839,11321,17404,21245,19032,18245,17812,5612,28544,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
