报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),98807,95558,64455,66394,72535,67710,56077,40179,37128,55227,52804,46547,51045,55141,42015,45314,62287,55444,55391,44642,37774,46097,49975,60329,62860,65743,73568,62622,98156,104731,124220,135861,122579,131733,125638,110580,108158,107476,81998,46100,29307,42087,33040,37713,25275,21943,16704,7293,3388,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,--,--,--,
应收票据(万元),19426,33434,--,32427,13921,14154,11309,10253,5952,2207,3267,4752,7927,9406,7471,5890,2182,2215,1734,3719,--,234,1120,0,--,16,35,39,10,--,50,--,85,--,0,120,47,3,30,--,2525,2000,5260,3229,2080,2774,2465,4272,2692,
应收账款(万元),13660,12433,--,11862,12233,12774,14668,14603,13100,20506,17906,19135,19818,12669,15432,19187,19055,20484,13050,8395,2908,3460,4407,4355,4283,4164,2661,2248,982,1138,942,1208,1018,865,527,1858,56,52,1400,225,63,332,140,1130,508,2147,519,1040,1621,
预付款项(万元),938,1017,672,724,889,560,840,623,970,792,836,1786,1522,2074,2135,1767,1464,1100,7721,6962,5352,4750,3918,3355,2290,2868,6059,6768,1979,945,1825,2082,5532,878,1097,1354,1065,1873,626,414,142,2946,2638,1399,675,872,712,862,858,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,--,0,
