报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),463172,398908,512923,509725,470202,479372,689203,395541,66128,69151,61577,52988,51466,56067,69934,57855,64980,47647,55871,56370,65977,60622,59024,56203,60551,50073,43233,41902,54333,35972,29765,26957,27770,28224,30434,35714,43597,39563,37317,43572,30942,35814,36022,28401,25486,31041,29439,35911,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,142,--,280,613,--,674,--,--,--,--,--,--,--,--,--,--,--,--,345,119,--,--,--,0,411,449,950,807,1297,1894,1019,77,--,17,--,0,--,--,--,--,--,50,249,168,95,95,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,20053,30385,45726,40050,23916,29092,33579,15432,10391,4551,3383,2440,2518,2627,2079,1538,1071,2169,3264,2264,1675,1945,1772,2318,3208,3020,2913,3329,3352,1170,1626,1017,1125,1085,1637,1459,1171,1152,1268,1349,1467,1494,1286,753,497,152,116,
应收账款(万元),--,585746,370553,443124,497918,479189,376696,361558,108618,103440,97739,110020,78615,81382,68474,74982,41864,50681,52518,53571,50600,45923,48719,45337,46821,49019,47999,44680,38180,42671,39219,42426,35907,35624,31769,28081,37580,38921,35263,33049,23408,21152,19574,18575,23184,22807,15514,20895,
预付款项(万元),95101,89941,81696,68479,97348,93701,91621,77777,47874,37882,44251,36970,43029,22707,17703,14775,22600,23135,33801,19436,25420,21273,17167,15601,26584,17349,18395,15531,18952,16694,25252,19469,24605,24275,14519,12883,16683,14006,12017,9559,13635,17269,14749,12216,17880,18225,13824,12620,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),--,883,1460,2826,2096,699,310,652,81,369,168,258,210,237,66,151,--,0,--,114,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),--,5173,7,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),12010,6620,11026,8820,10492,11259,15013,15713,661,1100,1364,1634,1005,749,595,397,1909,370,507,454,599,407,321,398,405,381,419,312,295,469,378,271,482,337,329,303,417,442,2915,993,902,1220,1437,1482,8050,7187,6432,1780,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
