报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),89609,76262,81459,109625,63001,84908,63347,68076,93759,73539,99671,87481,91946,104073,92377,97941,80453,67491,77791,73182,67086,62740,74572,55148,61078,21508,41244,55465,81854,121675,92106,120939,53359,25934,39298,47013,61667,48349,57340,28960,46595,28772,44860,29508,7784,10751,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,6821,11134,12615,11871,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收票据(万元),14341,22454,37238,43469,19462,13313,9801,5993,6321,9845,37769,27281,22838,30388,31798,42655,31897,40247,8561,11386,6667,8570,4974,7602,5480,5181,10890,9610,5332,9814,9850,10684,5325,8383,5651,3550,4462,6922,4239,5296,4086,4143,2795,2906,3561,3430,
应收账款(万元),85949,61331,60494,50099,66132,34478,44670,46189,48376,48281,57875,70020,59680,75094,70286,84267,73457,56048,85843,74697,63856,49566,59175,46758,41276,35723,42579,41123,32568,25468,20659,17845,19622,14506,19626,18256,14273,12737,22830,16075,17197,12053,15386,11935,13948,13654,
预付款项(万元),9260,2494,12159,10334,18848,11680,36949,36352,25227,15842,75132,75671,82104,82111,99001,81748,103520,75512,56428,62415,62011,26383,27262,25421,33258,43191,81197,92288,120088,110559,91558,67283,72504,71468,90368,77292,83369,80636,23695,19387,47839,28300,11396,10186,4250,11777,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
