报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),128358,175041,182660,169357,170984,204898,188994,190278,177345,196591,200769,184690,170653,134252,157888,172305,176601,243414,130660,136708,153904,189692,84772,97342,85232,96041,87518,81529,79805,83989,107044,113562,105690,111156,131750,143564,176403,134303,127458,86337,76800,66523,50334,38800,31938,27618,28173,24263,21931,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,5658,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
应收票据(万元),51434,45291,47480,47083,43279,28551,32184,23827,35691,32537,33188,29038,22885,23930,18120,20800,25883,24880,23777,23901,20672,19559,12193,17904,23355,29446,22936,23672,25100,23124,13117,11906,16174,10205,14020,11106,11037,13086,15358,16001,19902,14121,7314,11023,8246,9224,7200,9418,6130,
应收账款(万元),184804,197716,174576,200262,141765,145101,126119,124725,107847,122760,104255,101028,73372,85684,98599,94752,71143,87833,88892,75063,57257,81179,79127,61755,51538,63139,64775,65428,51541,85120,103513,99586,54662,80292,97581,90623,70043,67379,61128,69770,50868,69326,72345,74508,64618,70996,72301,74172,59402,
预付款项(万元),15801,44451,40431,44746,39221,16286,14522,12248,12494,13554,15548,12671,13078,14458,11313,11410,11648,15688,11801,13535,14352,23926,19522,15417,16016,17470,13903,15669,16189,33640,30820,33990,34818,27454,23629,26236,26097,36389,32405,34001,31419,34860,27926,18747,13566,13896,2112,9563,7297,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26,26,26,26,26,26,26,48,26,26,26,26,--,0,--,--,--,0,0,--,--,0,--,0,
其他应收款(万元),--,27566,26539,24748,22695,22774,23703,25852,21462,24817,23035,21925,21655,31182,28799,28050,25077,34614,27288,30632,16918,9231,5730,5809,5090,6921,5831,5228,4744,4980,9092,5641,5128,6981,4248,4688,4923,51324,8894,8635,9075,25513,23754,23583,22115,27187,12702,16556,15168,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
存货(万元),127122,146266,163876,141892,135289,103918,115144,107299,109245,91166,95863,86859,86154,85676,94716,101941,97809,96100,104914,99483,106785,90676,96373,92006,84150,75064,85456,82688,87521,77662,80501,70064,76259,63587,57281,62325,65969,54755,63203,62001,67314,65316,62469,55262,58709,49937,54543,35005,44318,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
其他流动资产(万元),6531,3433,3500,2838,3838,17091,16986,38766,39914,23748,23662,1420,2018,4132,4687,11581,5505,8544,1311,7,673,--,--,--,6,--,--,--,0,--,--,--,--,--,0,--,0,--,0,14,14,--,0,0,--,--,0,863,0,
流动资产合计(万元),559333,639764,639062,630925,557072,538619,517653,522995,503997,505174,496321,437630,389814,379314,414121,440840,413665,511073,388642,379328,370560,414263,297716,290233,265386,288106,280444,274240,264926,308543,344113,334775,292780,299701,328537,338568,354498,357236,308446,276759,255392,275659,244142,221923,199192,198859,177031,175497,154246,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
可供出售金融资产(万元),160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,--,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160,160,160,160,160,160,160,369,369,369,369,369,454,454,456,638,638,638,638,563,821,821,821,893,813,963,813,810,800,1512,800,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
固定资产原值(万元),534789,--,537135,--,532214,--,527596,--,525062,--,515584,--,515407,--,349940,--,343594,--,314152,--,318077,--,295232,--,293388,--,298778,--,299779,--,290156,--,285672,--,266378,--,263184,--,192884,--,192405,--,185115,--,185053,--,119331,--,120521,
累计折旧(万元),243220,--,233417,--,218440,--,214100,--,199378,--,192704,--,178943,--,177697,--,169274,--,166345,--,162208,--,160717,--,154603,--,156495,--,150937,--,145351,--,135676,--,130118,--,121074,--,124866,--,120314,--,116765,--,113652,--,66687,--,64860,
固定资产净值(万元),291569,--,303718,--,313773,--,313495,--,325684,--,322880,--,336464,--,172243,--,174320,--,147807,--,155870,--,134515,--,138786,--,142283,--,148842,--,144805,--,149997,--,136261,--,142110,--,68018,--,72091,--,68350,--,71401,--,52644,--,55661,
固定资产减值准备(万元),145,--,145,--,145,--,361,--,361,--,532,--,532,--,590,--,588,--,1151,--,1151,--,1051,--,1051,--,906,--,906,--,906,--,906,--,46,--,46,--,4700,--,182,--,182,--,182,--,1106,--,1106,
固定资产(万元),291423,296446,303572,306210,313628,306537,313135,320136,325323,315923,322349,329130,335932,227447,171653,171108,173732,145393,146656,149161,154718,131987,133464,135244,137734,133482,141377,144583,147936,146893,143899,146735,149091,135770,136215,138055,142064,62142,63318,68085,71909,65961,68168,70286,71219,77784,51538,52229,54555,
在建工程(万元),--,117058,75655,68445,63459,63007,49901,41807,41216,51575,47079,42072,40537,141489,173916,172579,145283,149278,133432,122096,113532,110277,99507,93344,85763,84858,66688,62044,58458,56411,48465,30651,26505,37168,29917,26914,16703,56794,48952,45514,40384,10507,6309,4226,3316,2288,1994,1186,624,
工程物资(万元),--,--,2173,2435,2123,8361,9193,6122,5576,5920,5530,5549,5178,5748,16308,5675,22198,15996,13996,11764,11112,9618,7661,5370,7119,8258,7743,6461,5357,6891,3505,2467,3058,2267,3093,822,1105,2988,2604,1964,2096,3803,1135,1148,285,269,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32,--,-4,-32,-1,--,--,--,--,--,--,--,235,--,--,--,--,--,--,3899,5899,5899,--,0,--,--,--,0,0,--,--,0,-82,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
无形资产(万元),69864,72021,72617,73041,73729,73124,73455,74131,74807,73130,73640,74245,74682,73564,73417,72904,73421,75090,75615,76142,75646,79679,80189,80643,81129,81437,84539,85202,85858,86058,83601,84130,84284,84457,84940,85237,82790,34199,34437,34661,34656,22780,22941,23104,23100,21477,10662,10585,10841,
开发支出(万元),15535,23261,21070,20013,17715,16441,15503,13753,12014,12934,11878,10788,9741,9842,9019,7712,6805,5787,4268,3661,3374,2780,2775,2286,1905,2619,2346,2049,2013,1429,1393,1382,1347,1110,1103,1100,992,1106,922,794,788,757,457,434,206,150,50,--,0,
商誉(万元),2612,3742,3742,3694,3694,1544,695,695,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
长期待摊费用(万元),164,190,192,167,176,210,45,67,89,127,218,126,185,494,432,275,307,403,620,539,423,453,480,477,499,544,536,558,576,306,293,288,288,54,12,--,0,--,0,--,--,--,0,0,--,25,57,78,100,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
递延所得税资产(万元),8676,6347,6618,6460,6633,4933,5294,5325,5120,4667,4992,4595,4532,3172,3394,3290,3258,2640,3318,3934,4125,2725,2495,2444,2447,3765,3931,3902,3900,3161,3233,2253,2728,2703,2843,3203,3204,4180,4202,4351,4351,6204,6470,7027,6998,9220,2129,3201,3853,
其他非流动资产(万元),37347,35559,27737,21193,20914,16259,10888,11025,10698,8661,8206,9103,8503,9777,10972,18029,18458,30279,27124,22045,21809,19308,17186,17164,17186,17846,17846,17846,17846,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
非流动资产合计(万元),612541,554783,513536,501818,502232,490576,478268,473222,475001,473098,474053,475767,479450,471692,459273,451763,443622,425023,405158,389499,384899,356987,343917,337132,333941,333179,325376,323249,322311,301519,284844,268362,267757,264168,262660,261867,253395,161970,155257,156190,155006,110904,106292,107188,105936,112023,67229,68709,70772,
资产总计(万元),1171874,1194547,1152598,1132744,1059304,1029195,995921,996217,978998,978272,970373,913397,869263,851006,873394,892603,857287,936096,793800,768828,755460,771250,641633,627365,599328,621285,605820,597489,587237,610062,628957,603137,560536,563869,591197,600435,607893,519207,463703,432949,410399,386563,350434,329111,305128,310882,244260,244206,225018,
短期借款(万元),300380,313996,338057,358842,310317,332641,305005,288105,280605,314605,315260,331310,323310,312311,322310,310008,298541,303810,272560,247560,249438,256522,237930,236699,228151,204540,197053,178919,145868,134670,124060,121060,96060,121060,139577,143327,160927,163427,163117,150178,150779,152782,136773,139424,132774,133645,55915,53290,48200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,--,--,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
应付票据(万元),--,--,80560,81498,64224,53045,51437,70744,69696,45370,49221,20679,14280,9946,12526,17596,12868,9281,14162,11171,8552,6619,11859,16286,15451,16589,13496,11904,10457,14519,22635,21720,14609,1598,8100,9012,8677,7002,5600,20200,21000,17601,15499,7000,7000,5000,7000,3000,2800,
应付账款(万元),--,--,105444,118403,99209,95890,99251,97122,91297,97814,92481,90481,84203,90185,84551,80059,72741,97122,85098,74917,69767,71346,76164,64902,61351,68759,60701,61577,58900,60061,64659,53536,52614,59046,59975,60995,59336,33549,35904,44057,38252,39165,40394,42230,41041,39820,49451,41046,33156,
预收账款(万元),10789,8660,7955,13883,10568,9221,8137,10134,9116,7481,7865,5701,7436,8923,7561,7186,6981,8255,7017,7186,8179,7797,8490,7713,7131,8665,9216,7786,8534,9220,7798,8252,7652,7652,7058,8188,6997,11460,6774,8611,7026,13700,8326,10277,5433,5606,6753,9034,4583,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应付职工薪酬(万元),1494,337,1252,1212,1278,468,488,491,799,248,246,349,638,153,733,769,1140,681,711,614,770,853,843,871,919,678,796,700,905,601,708,734,821,793,783,908,895,556,434,546,546,486,1618,668,559,1719,2486,2582,1759,
应交税费(万元),6297,6604,5881,7182,6027,5701,3666,4166,4526,4416,3481,4226,2391,6961,5025,4751,2646,4960,4715,5173,3127,2673,1886,1368,1439,1844,2837,17,-1756,-1369,-3299,-4892,-8848,-8249,-8258,11046,5064,7226,8456,9955,6244,14010,13415,5639,3576,5344,48,4129,3904,
应付利息(万元),--,--,--,--,--,239,201,148,95,--,50,--,--,--,--,695,528,4219,2995,1763,705,3878,2848,1769,705,3878,2820,1763,705,3878,2820,1763,705,3878,2820,1763,705,--,0,--,--,1159,209,2124,267,1871,3051,--,2566,
应付股利(万元),160,--,160,160,384,385,385,385,385,385,328,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,4284,279,--,0,--,--,--,0,0,--,--,0,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,--,--,0,
其他应付款(万元),--,84342,75941,82204,63937,38033,36971,37290,36172,38825,35388,38513,29883,23707,25346,27363,29785,33501,35539,48472,47113,137853,42449,40121,24927,23014,20881,24753,21418,20393,17848,16355,18216,17578,21868,18594,21174,55382,14823,11550,14670,21399,20538,20282,12631,18384,7922,19073,16550,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
