报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),35267,56264,41218,26990,72891,8107,11533,14120,17931,11021,4191,
结算备付金(万元),--,--,--,--,0,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,0,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,0,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,0,--,--,--,--,--,--,
应收票据(万元),8998,5965,4138,7566,4237,4709,6542,4812,4360,6094,654,
应收账款(万元),49814,47791,42891,52371,47256,50049,44813,31713,17952,11852,6733,
预付款项(万元),15449,5715,9492,6146,7219,3952,1682,759,338,239,343,
应收保费(万元),--,--,--,--,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,0,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,0,--,--,--,--,75,--,
应收股利(万元),--,--,--,--,0,--,--,--,--,--,--,
其他应收款(万元),4209,4237,3889,3725,4012,3952,6316,4913,4745,3370,306,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,0,--,--,--,--,--,--,
存货(万元),44455,26656,23417,19927,18929,16510,11729,8351,6107,4653,3086,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),7176,4058,34534,58630,856,813,5797,31214,6500,105,--,
流动资产合计(万元),165368,150687,159579,175356,155399,88091,88413,95881,57934,37410,15314,
发放贷款及垫款(万元),--,--,--,--,0,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,0,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,0,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,0,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,0,--,--,--,--,--,--,
固定资产原值(万元),--,23200,--,21659,--,20072,17774,8655,5947,--,1315,
累计折旧(万元),--,10875,--,9179,--,7373,5608,3143,1519,--,199,
固定资产净值(万元),--,12324,--,12480,--,12699,12166,5513,4427,--,1116,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),11825,12324,11837,12480,12327,12699,12166,5513,4427,3400,1116,
在建工程(万元),31364,26067,19209,14104,5632,3432,1073,286,--,--,--,
工程物资(万元),--,--,--,--,0,--,--,--,--,--,--,
固定资产清理(万元),--,--,-39,--,0,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,0,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,0,--,--,--,--,--,--,
无形资产(万元),8858,8914,8925,9017,9131,9349,9607,2708,1867,1064,--,
