报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),31989,5678,10047,25059,19871,9323,12946,10728,5239,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,
应收账款(万元),22179,25521,29567,23162,24607,27483,23509,16427,14251,
预付款项(万元),595,538,52,1080,1493,1051,2285,1165,1502,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),5159,4793,4885,4065,3260,3524,3242,1899,2087,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),7205,5857,5937,7795,7391,4252,9177,8216,2784,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),108,150,150,395,--,--,--,--,--,
其他流动资产(万元),3335,1556,2296,374,4884,153,647,265,208,
流动资产合计(万元),70571,44094,52935,61930,61506,45785,51806,38700,26071,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),412,356,356,501,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2509,2545,2581,2617,2721,2842,2876,--,--,
固定资产原值(万元),--,45228,44726,44454,37550,--,25786,--,--,
累计折旧(万元),--,10152,9156,8226,6157,--,4349,--,--,
固定资产净值(万元),--,35076,35570,36228,31393,--,21437,--,--,
固定资产减值准备(万元),--,--,--,14,--,--,--,--,--,
固定资产(万元),34371,35076,35570,36214,31393,20954,21437,17761,13787,
在建工程(万元),9800,6637,4378,3849,5341,6948,6280,2241,866,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),375,387,399,412,395,355,339,227,158,
开发支出(万元),53,53,53,53,65,43,43,--,--,
商誉(万元),437,437,437,437,437,437,437,--,--,
长期待摊费用(万元),18114,18036,17972,17136,17111,14691,15157,13526,13048,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1998,1995,2142,2154,1962,1568,1640,1453,1117,
其他非流动资产(万元),3527,1327,762,--,--,--,--,--,--,
非流动资产合计(万元),71596,66849,64650,63373,59425,47837,48208,35208,28976,
资产总计(万元),142167,110943,117584,125303,120931,93622,100014,73908,55047,
短期借款(万元),29786,30800,31041,17400,24279,23089,15880,8450,7509,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
