报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),50271,46135,66640,54370,80790,55175,36854,11530,18330,13419,14148,29397,25787,30515,60308,56457,68467,95588,34909,52425,31445,61761,51295,83172,98648,73362,59081,41767,26995,48281,16669,19497,21196,31147,48133,60597,46963,15198,26359,30639,43612,25216,34250,44460,42415,24723,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,3894,4059,4492,4482,4713,4961,4329,4723,4947,4109,4067,3463,3084,5077,3393,4075,7476,7115,5906,3547,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),9911,9775,3464,7237,2584,1816,7317,8389,10268,11404,5364,2266,12766,12270,10572,12172,10794,7457,628,559,6472,8510,1627,2132,1396,593,2884,2259,424,681,693,301,317,128,200,331,45,1123,2279,1550,1702,1391,2828,3438,7001,6721,
应收账款(万元),21260,28225,29174,30900,32249,36262,31524,29982,24411,27208,9759,11340,7211,8444,8543,5824,6665,11893,17677,15691,13591,12018,13391,14944,12670,11506,15196,12383,13412,10854,8149,7357,6692,8896,8854,8211,6679,6332,6100,5037,5459,5461,6833,6971,6654,6511,
预付款项(万元),9724,14994,11348,3542,3313,354,1024,660,715,512,1289,3210,800,750,2015,5217,3286,2616,3280,2125,23167,12479,1837,1983,1325,1428,4146,1278,15890,13091,6222,3739,7096,756,41008,20836,5402,897,51996,49281,8682,8380,2940,10213,3926,2789,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),123,85,135,130,92,1,10,5,--,25,--,--,--,438,369,327,275,59,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),55077,72806,29418,43344,18241,31277,34238,31753,37820,38589,44554,6492,20659,15702,8801,14003,20855,4904,5435,5294,5371,5332,8784,7034,16118,6727,5406,5075,5508,5282,7801,5977,16501,15550,1597,1537,1838,1636,1577,673,504,861,637,861,720,704,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),152644,149703,233486,260932,275831,276144,307040,320042,319561,307380,341863,407111,393869,397731,367711,341266,327266,312517,284608,262189,233367,225339,219864,215653,200746,191753,164820,166454,171364,156139,126549,116714,110908,115120,209439,198447,197692,193101,128798,125133,144663,144157,138907,108738,117018,119623,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),3598,2387,5687,8045,8749,7611,7126,6699,5561,4892,5997,9275,9158,9856,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,39,46,28,0,
流动资产合计(万元),302609,324109,379352,408500,421848,408641,425133,409061,416666,403429,422974,469092,470251,475707,458318,435266,437608,435033,346538,338283,313413,325440,296798,324917,330904,289262,255593,233708,238076,239040,171044,157914,167434,176545,313341,294028,262083,221370,222187,215705,208697,192942,193548,180633,181308,161072,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),7213,8377,10054,5371,6974,6201,5394,3532,3288,3440,4552,8305,2555,2335,2768,2307,2410,3249,--,--,--,--,1034,1031,1025,1025,311,317,321,324,987,997,1005,1006,1644,1645,1646,1646,3138,3148,3229,3139,3135,3080,--,3567,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,7000,10000,10000,10000,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),30157,23671,23698,23643,23389,19082,18682,14502,13856,13650,13671,14048,13158,13306,13403,12961,11327,11451,11563,11680,11626,11697,10079,8272,7964,7906,6671,7024,7243,7460,7669,7823,7985,3307,--,0,--,--,--,--,--,--,--,--,--,0,
