报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),61069,29468,34191,40830,46278,50153,56271,50333,96056,80706,104553,101503,46966,25255,41092,20900,27280,23613,35975,57770,43019,29897,40480,51050,60088,26270,21831,21928,48443,51002,42257,39268,46877,53132,61215,60954,61682,48018,45131,40176,33060,39173,9384,6931,6406,5959,5326,4126,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),1766,1871,1832,--,1707,59,1822,576,1407,--,1830,--,1127,603,1014,79,1778,1696,1636,1269,1653,1998,2972,170,--,--,--,--,--,--,--,--,--,0,--,0,--,94,85,74,73,87,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),13450,17264,31263,28599,27695,21466,22688,13775,7902,12845,34841,32319,22916,19793,18151,21533,18287,19254,29595,14718,20729,17473,14350,19705,11357,16666,16207,24174,12702,7497,14018,20161,9205,6732,5144,6408,5045,7698,4047,7674,8019,7713,9007,7983,4659,4850,4207,3379,
应收账款(万元),60067,55763,56513,50974,45831,43226,39247,35670,25513,25921,26623,22739,36091,29848,24739,21584,23511,21794,23645,18217,13250,15735,19552,10648,17020,15978,15192,10886,13139,9555,8997,7468,14909,13935,10055,7636,12947,11009,9780,6253,11113,10107,9182,8358,10284,10737,12095,9590,
预付款项(万元),7825,4772,4726,3524,7876,6767,7246,4686,6967,7203,6948,6505,12006,9394,8271,4898,10008,7556,8176,5747,8924,7150,7452,3382,7984,3351,3184,3132,6966,8660,6135,5018,7833,6180,6304,5606,5554,2561,5575,4636,3660,4567,2468,1946,2118,2579,2519,1489,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
