报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),20792,18731,24736,35963,41805,34524,13330,35207,40972,36898,15035,15948,26075,122582,106314,136832,84545,77254,78362,86986,79242,68264,67158,71622,65815,67558,75631,76977,83293,85931,86987,84286,80362,80649,77294,73234,72773,65656,55879,58569,55024,50845,43196,36009,34632,21213,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,650,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,--,--,--,0,0,
应收票据(万元),8,170,150,261,464,339,266,354,234,537,278,176,160,1555,589,983,1800,1961,1247,1133,1309,1713,961,2085,1971,3695,2101,2016,1281,1686,1136,748,695,2398,335,1392,1837,1016,342,1217,3061,1356,145,1901,1110,3006,
应收账款(万元),22826,23707,20522,16806,20968,16982,17928,17147,21245,17306,24137,29296,33415,31345,34654,37296,41264,37611,33148,35010,34930,31034,27420,27760,28690,23368,24404,26420,20884,18318,20061,20317,16774,13435,16597,15820,17682,18817,22749,23256,26118,24711,23339,25601,26853,16599,
预付款项(万元),1312,980,1950,1816,1633,1566,2475,1793,1503,1444,1710,1110,3927,3605,649,900,1645,2382,1235,1014,925,616,2314,2300,2768,2592,6754,5170,3230,3179,1862,1720,1045,1028,1608,1473,2129,1751,2447,3202,3782,1251,3531,810,808,509,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,12501,0,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,--,--,--,0,0,
