报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),38298,41081,40316,49411,60792,55300,56347,58145,70582,50317,59537,57953,55961,46064,56997,59586,82076,79036,67792,46177,44363,55241,28989,52818,66602,45078,64406,57582,73565,48721,98338,47710,35817,16927,26945,24455,20499,15840,9597,10874,5602,7149,4584,19067,8462,2391,16261,25351,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,4000,4000,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),925,1736,930,949,1844,1396,1033,584,364,500,1008,1508,2508,3373,365,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,1,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收账款(万元),43965,40353,40490,43669,41988,40082,36660,34877,31913,29879,26648,25495,28104,25300,19479,20194,24420,20934,18694,18014,18414,16814,17225,17218,17010,13518,16143,19346,15912,20031,16261,12192,15399,10274,9921,7631,10497,6787,6780,4789,6451,4669,3280,978,2316,3419,2637,3370,
预付款项(万元),11669,8087,8720,11609,15933,11093,11146,11277,12549,8688,8043,17776,20894,19285,17800,16363,17686,13505,7116,12354,33996,24174,30656,25217,31159,27880,24200,16292,15200,20707,11830,9751,17923,18349,25891,16464,10194,8655,9436,6326,6386,7445,5598,4457,9027,9470,7236,4336,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,176,176,176,176,118,118,--,--,--,162,162,162,--,--,381,381,--,98,98,98,--,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),1836,1484,1708,1903,1800,1110,1204,1376,2101,3456,2060,3333,1824,2635,3324,3572,1373,1350,1106,3826,1417,1298,1166,1270,1503,2288,2252,2190,1310,1481,273,542,20660,12538,982,483,753,487,479,541,299,215,209,111,394,123,494,172,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),106450,117677,114092,120917,175957,189774,185582,175135,147521,162932,162951,154340,149934,162076,167047,170676,169562,283006,267787,268435,245078,259288,251349,244949,263084,286145,262485,235786,184376,212032,193407,171559,124573,146475,127199,117297,101336,105039,105375,99019,89246,91277,80184,76300,56162,53466,44157,38867,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),245,151,141,209,592,1378,2214,2838,167,72,63,107,224,284,489,784,586,421,259,473,333,492,708,396,394,469,302,298,86,101,146,253,312,344,393,643,493,978,848,1267,407,407,630,630,--,--,--,300,
其他流动资产(万元),4132,4597,3725,5328,4305,4803,4263,3931,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1000,500,500,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
流动资产合计(万元),207519,215166,210123,233995,303211,304936,298448,288163,266797,257444,261910,262112,261049,260618,267101,272775,297480,400028,363930,349957,344219,357425,330092,341867,379752,375540,369951,331656,290448,303073,320636,242387,218685,209006,191429,167069,143773,137786,132515,122816,108391,111161,94485,101542,76361,68870,70785,72396,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),226,226,226,226,325,325,325,325,325,325,325,325,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
