报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),113320,108861,126448,93818,77979,51859,59140,67243,68540,56554,117402,158897,62253,77694,58882,68575,54988,31288,25433,43176,28004,42504,35789,40791,27534,24677,27013,91712,23275,39117,27618,29470,25128,32666,38003,26568,35236,25916,22137,22031,27992,20201,7637,7763,9694,9797,8669,7842,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
交易性金融资产(万元),2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3600,--,--,0,--,0,--,7007,--,5,3,3005,3,4,346,550,519,--,58,59,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收账款(万元),26996,23335,21320,34948,40015,39904,39028,39019,41656,39567,39357,6449,10832,9303,9319,5325,8470,10161,6723,4700,8326,8369,7068,4920,9187,10011,8363,4726,7352,6386,5000,3567,5218,6292,5303,3768,5506,5845,6357,5674,6302,5741,25,16,35,28,47,61,
预付款项(万元),3323,2614,1789,1517,1734,1904,1806,1782,1624,1695,2191,241,907,293,281,211,284,259,222,65,192,151,308,54,352,235,240,147,807,710,653,8907,18054,21490,10691,9618,8331,8449,1010,464,897,314,0,4,128,91,13,9,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收利息(万元),--,55,--,--,--,--,--,--,--,--,--,--,--,--,--,74,36,36,36,--,--,--,--,--,--,--,--,--,--,--,21,0,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收股利(万元),--,34513,490,490,490,29138,1621,1621,--,62517,--,--,1990,--,13735,--,96,13831,96,96,71,10372,984,984,913,17659,490,490,490,490,--,0,245,245,11920,245,--,0,--,--,0,0,--,--,--,--,--,0,
其他应收款(万元),6158,3334,4253,4955,5095,6005,4386,3658,2829,2409,3885,2519,2441,1389,1074,1134,1111,966,15713,14840,1398,406,959,785,3892,3718,3804,3872,2775,2749,2452,2358,2194,2147,10574,3215,4622,4357,6478,5052,4974,4114,921,391,601,602,673,3933,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
存货(万元),17964,18459,15782,10713,14458,14197,13502,9250,14940,11316,10813,7032,4732,4160,3408,3749,3128,2964,2894,2621,2152,1833,1846,1817,2087,2481,2452,2373,5047,4385,3010,2870,10868,10525,7553,6315,6254,5046,3876,3462,2396,2246,1275,83,107,107,47,44,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,4435,--,--,--,--,--,3985,--,--,--,--,--,--,--,--,--,--,120,120,120,120,--,0,--,0,--,0,--,--,970,1470,--,--,--,--,--,0,
其他流动资产(万元),68785,92696,26615,45902,60767,159126,69970,75056,78078,75514,24429,19110,79100,96000,99200,86000,99750,22500,20000,13000,25000,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
