报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),28573,32472,34038,43502,23977,23918,25916,35532,21956,28078,34764,42372,29074,31148,39945,39639,29467,31291,34827,39223,33169,32128,36506,41660,36490,36928,35922,41108,34662,37126,37232,38743,40555,1990,3790,3106,3451,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),--,0,--,--,--,--,--,--,169,--,--,--,--,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收账款(万元),79553,78128,67365,68319,68994,65007,64388,64203,40361,28974,23860,20630,27196,27899,21948,23264,20767,25197,21152,19132,19030,20341,23013,18741,18604,18121,22284,17085,19703,18627,15534,10781,9355,8917,6563,3935,2786,
预付款项(万元),916,1092,943,505,988,1298,2078,766,1812,1631,1115,561,998,881,872,703,1210,953,2123,1096,518,3344,2933,267,1166,1340,1827,953,1437,656,638,1757,153,475,247,1517,192,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,335,576,102,20,64,14,94,51,40,30,18,286,442,372,306,306,438,343,250,142,376,267,180,86,485,347,236,106,369,226,185,--,--,0,0,0,
应收股利(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),2080,1759,2839,2527,2844,2617,2432,1412,1358,1263,1429,1240,1155,905,975,762,1118,991,857,588,755,626,619,526,976,733,759,696,1002,1265,863,643,856,898,680,2145,1598,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),12315,13297,12040,9822,12770,11012,12275,9497,13586,11767,9711,8556,10536,8166,8471,7560,10801,8661,7266,5773,6053,4563,3981,4634,5113,5280,3030,4969,5634,3618,6310,3287,1810,1507,813,727,1315,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),7458,7468,7324,6126,6102,6114,1034,1100,--,--,--,--,10,13,17,30,--,11,10,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),1203,1828,1695,215,1117,1139,1038,108,697,477,357,355,386,20,355,73,458,1163,371,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
流动资产合计(万元),132098,136379,126820,131117,116813,111169,109174,112710,79989,72230,71266,73731,69642,69498,72956,72337,64127,68705,66950,66784,59667,61379,67317,66009,62436,62886,64169,65047,62544,61663,60802,55396,52729,13787,12093,11430,9342,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),4600,4600,4600,4600,10600,10540,4500,4500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),358,414,432,525,284,334,446,446,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),37820,37587,37686,37836,36443,6846,7310,7133,6720,7235,1854,2046,383,431,577,528,467,444,384,352,187,187,138,138,75,75,--,--,--,--,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),--,15696,--,16544,--,16863,--,16729,--,16704,--,16468,--,15891,--,15281,--,13664,--,12398,--,8899,--,8487,--,8112,--,7046,--,5515,--,4930,--,--,4529,866,0,
累计折旧(万元),--,8105,--,8141,--,7831,--,7105,--,6454,--,5623,--,4701,--,3894,--,3278,--,2841,--,2332,--,1973,--,1640,--,1327,--,1123,--,929,--,--,631,475,0,
固定资产净值(万元),--,7591,--,8404,--,9032,--,9624,--,10250,--,10845,--,11190,--,11387,--,10386,--,9556,--,6567,--,6514,--,6471,--,5720,--,4392,--,4001,--,--,3898,391,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),7341,7591,8068,8404,8729,9032,9350,9624,9987,10250,10476,10845,10939,11190,11356,11387,10917,10386,9379,9556,9696,6567,6571,6514,6738,6471,5798,5720,4412,4392,4210,4001,3911,3875,3898,391,287,
在建工程(万元),--,0,7,--,124,44,19,19,--,--,--,--,--,--,19,--,--,118,--,--,--,143,2,--,122,93,648,548,243,--,--,--,--,--,0,0,0,
工程物资(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,4,
生产性生物资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),3181,3217,3531,3632,2644,2723,2979,3242,2317,2548,2371,2596,2796,3024,3214,3444,2048,2198,2361,2518,2046,2177,548,594,619,675,732,787,264,293,322,357,285,303,362,293,334,
开发支出(万元),517,379,--,225,1359,1301,918,520,1300,953,1502,1244,960,653,361,18,1332,1049,741,448,470,405,1938,1750,1383,1074,843,614,821,644,502,349,445,401,276,177,38,
商誉(万元),1028,1028,1028,1028,1022,69,69,69,69,69,69,69,57,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
