报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),36623,39605,9297,4186,4522,4578,3155,35097,35993,36140,44996,51026,38072,45321,57431,100638,83586,58372,69694,88771,82881,93625,67497,55950,56750,59594,37254,66165,66091,54076,45245,43397,56363,32287,33086,40694,22290,18688,21230,20690,12282,15850,16442,17701,20769,16514,17214,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33,33,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收账款(万元),200,226,203,792,534,372,756,587,483,650,708,2870,630,261,99,533,2041,810,613,3815,2740,2557,1941,883,790,3562,779,968,1162,504,480,878,1103,2245,808,1431,816,765,991,5002,655,1363,887,1666,3381,3298,2306,
预付款项(万元),1483,1364,1344,567,895,828,1644,2288,1234,1814,2051,3046,2738,4091,1709,9272,7844,8818,7924,13015,7465,10210,8434,10324,11356,11483,10087,24564,9297,13725,9193,5570,3365,1555,4974,5028,3592,2724,6276,9739,6798,5141,7365,6654,5092,3616,7090,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,2394,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
其他应收款(万元),1403,1150,1215,1530,1281,895,927,838,935,2223,1178,1172,1364,2278,675,10192,12873,2976,8361,6021,12304,5215,5395,19883,21758,5557,23179,7753,2502,3091,2437,5070,2830,3522,8690,2468,2419,2196,2461,2322,2866,2758,2523,4196,3193,7608,7484,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,0,--,--,--,--,0,
存货(万元),7481,7671,6987,7436,6517,6975,6941,7168,7587,7625,7872,11466,11382,12834,13694,77129,77291,81614,79724,78446,79201,73953,73851,67558,63498,64558,62771,60538,58097,55617,53873,51842,48941,50284,52341,47537,46806,46780,50447,52094,43995,42586,45945,55897,52737,39523,50858,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
其他流动资产(万元),533,40,89,118,105,13,124,171,184,182,182,--,--,--,--,172,--,184,172,172,172,172,212,172,224,224,224,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
流动资产合计(万元),47723,50056,19136,14629,13854,13661,17395,48543,46414,48635,56987,69580,54186,64785,73608,197935,183634,152774,166486,190241,184763,185733,157330,154771,154376,144978,134294,159989,137149,127046,111261,106757,112602,89891,99899,97158,75923,71152,81405,89847,66596,67699,73161,86114,85172,70560,84953,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
可供出售金融资产(万元),25,25,25,25,25,25,25,8575,8575,8575,8575,8575,8575,8575,8575,8550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,504,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,8580,8580,8580,8582,8585,8582,8582,8594,8571,8594,8594,8550,8550,8550,8550,8652,8550,8550,8550,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12288,12000,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,--,--,--,10863,0,
固定资产原值(万元),147123,--,147196,--,147835,--,147846,--,147814,--,147883,--,148223,--,148259,--,163976,--,158714,--,144955,--,144989,--,93274,--,93318,--,88112,--,29564,--,36156,--,65418,--,47687,--,47090,--,44401,--,35661,--,51012,--,35258,
累计折旧(万元),40427,--,37913,--,35288,--,32678,--,29984,--,27224,--,24239,--,21050,--,23811,--,20045,--,16163,--,12811,--,12227,--,8896,--,6011,--,5168,--,8178,--,13929,--,13005,--,12256,--,11566,--,10937,--,10902,--,9882,
固定资产净值(万元),106697,--,109283,--,112547,--,115167,--,117830,--,120659,--,123984,--,127208,--,140165,--,138668,--,128792,--,132178,--,81047,--,84422,--,82102,--,24396,--,27978,--,51489,--,34681,--,34834,--,32836,--,24725,--,40110,--,25376,
固定资产减值准备(万元),270,--,270,--,270,--,270,--,270,--,270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),106427,107722,109013,110969,112277,113584,114897,116181,117560,118973,120389,122376,123984,125588,127208,138556,140165,135664,138668,127235,128792,130775,132178,79984,81047,82158,84422,82580,82102,24161,24396,27646,27978,51159,51489,34388,34681,34484,34834,32672,32836,33108,24725,39851,40110,40386,25376,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4824,--,11149,10745,9557,--,68259,56791,48124,15649,14281,24,51972,43098,29307,24500,616,280,15473,14278,13662,12114,12512,12333,11388,10675,8784,8546,8744,8720,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,0,
无形资产(万元),34195,34481,34767,35054,35340,35627,35913,36034,36319,36605,36891,37198,37488,37779,38070,38403,38695,38992,39290,39567,39861,40345,40457,10711,10872,11189,11004,12354,19525,19607,19791,19972,20138,20319,20480,20673,20866,20996,21124,17344,17437,17617,17694,2881,2879,3768,16282,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,252,252,252,252,252,252,252,252,252,252,252,252,252,252,--,252,252,252,252,252,252,252,252,252,0,0,0,--,--,--,--,0,
长期待摊费用(万元),185,199,212,225,239,252,273,257,288,319,350,388,406,446,487,329,323,1751,399,665,662,43,2,316,311,3,3,908,990,1115,1067,1021,1018,1067,1055,50,110,185,197,17,17,17,17,33,33,33,33,
