报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),626850,485510,391657,344086,320410,270944,214558,247231,415250,330393,299165,212324,126425,116338,92735,33600,42819,54495,59036,72514,81861,88110,56685,48566,49209,36049,46817,49339,71682,94090,139524,143606,123039,92357,103184,98619,155544,151629,130145,105283,117668,114975,111144,84780,94158,29743,19068,18525,31077,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
交易性金融资产(万元),14246,17319,9730,9580,9927,8649,8445,7670,7928,5083,5058,5334,6051,4928,5852,5280,5746,1778,3926,6545,6674,3326,7442,5744,5636,2997,3121,3124,2515,45104,3707,8910,2872,2763,2715,1246,590,764,2265,3562,2839,3510,4215,4765,6649,6155,3737,1508,1318,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,22,144,111,23,205,267,396,284,471,266,253,314,261,84,184,383,208,297,408,262,188,58,357,335,170,284,177,143,
应收账款(万元),10863,15241,13965,14021,10398,15382,11749,8357,3440,411,341,327,71,--,--,230,17,580,1074,1658,1628,2666,4094,4120,3389,2152,2370,2386,2440,2802,2738,2463,2717,2660,3295,3311,3435,3431,3345,3084,2871,3163,3155,3056,3651,3990,3307,2937,2543,
预付款项(万元),17570,1137,9947,3771,31145,1087,1686,805,1458,1140,1262,1574,1039,737,866,3667,3507,4127,3672,65778,2667,5504,4387,4977,3639,22391,14957,16981,46883,48191,4751,5222,9240,6538,10005,21787,14729,8329,2802,3408,2023,3802,4379,2930,2178,6889,5472,4850,1792,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收利息(万元),476,4603,3361,2133,918,--,--,--,--,60,60,60,50,--,--,--,--,192,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,173,--,--,--,39,213,--,--,--,--,199,--,72,72,222,--,92,92,252,--,5,175,245,--,93,158,0,0,--,0,--,--,193,130,130,130,0,0,--,0,
其他应收款(万元),--,--,13185,13204,13104,16105,11340,26203,15060,8037,45787,8369,8156,8532,8206,8043,5926,2483,3437,10199,15896,4682,22406,5990,3539,3467,4222,5613,5147,3289,2645,2678,7636,5879,3392,3316,13422,8210,2741,2719,2832,2864,3022,2479,11865,12646,18177,21246,17127,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
存货(万元),717410,664780,995409,947158,578030,609241,592793,603711,704443,722198,639081,652179,663546,675699,675483,685256,674018,671928,645617,552679,476512,506646,496544,496069,495393,436599,419593,432904,309353,335492,316484,301371,284200,269985,251584,239150,123054,106429,104501,107131,103042,97988,92333,114885,61112,54944,50464,61217,56695,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
其他流动资产(万元),35744,46266,44103,34491,26475,50065,37241,35268,40559,61689,60014,92806,26670,16184,14565,58609,72526,44592,57452,9468,87871,67869,39756,40977,44012,64321,43402,59189,58536,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
流动资产合计(万元),1465660,1250835,1481356,1368444,990406,971474,877811,929245,1188138,1129184,1050767,972972,832008,822458,797919,794684,804559,780175,774232,719040,673109,678896,631530,606776,604839,568272,534842,570185,496839,529443,470292,464748,430017,380535,374417,367613,311156,279000,246096,225594,231537,226683,218437,213381,180077,114538,100509,110460,110696,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
可供出售金融资产(万元),23264,23022,25079,44346,66469,68893,59934,61822,35947,45118,26870,28575,30696,24819,31279,18427,12679,11089,9696,9508,8708,8594,6684,6568,6579,6626,6649,6454,6292,7901,9197,9568,9585,8609,7348,9262,8537,6932,7394,6181,4328,4502,5225,6838,10501,9943,6705,2115,4140,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
