报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),100940,106714,84417,87156,91352,38075,41975,26182,19905,13555,10839,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),11399,9871,13421,10314,12387,12439,12695,10481,4428,5329,1084,
预付款项(万元),345,997,408,254,356,539,497,431,437,2829,2756,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2258,2022,2383,2542,1506,1405,895,1097,1222,732,82,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),50223,41221,39963,40676,35338,28721,21976,18376,14331,10535,8945,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),509,574,647,424,--,--,--,--,--,--,--,
其他流动资产(万元),3418,1951,1884,2146,1852,1563,1794,810,1961,4128,61,
流动资产合计(万元),169093,163349,143123,143513,142790,82741,79833,57376,42283,37108,23766,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),26612,12126,8760,8622,4348,3048,2408,1458,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),551,1886,2183,2380,775,953,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,16942,--,14810,--,11419,9911,7892,6873,5115,3866,
累计折旧(万元),--,8635,--,7257,--,6133,5213,4425,3165,1868,804,
固定资产净值(万元),--,8307,--,7553,--,5286,4698,3468,3708,3246,3062,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9193,8307,7861,7553,5694,5286,4698,3468,3708,3246,3062,
在建工程(万元),3786,3585,2138,1868,847,170,32,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),522,526,516,519,522,--,--,4,16,28,40,
开发支出(万元),810,309,133,--,--,--,--,--,--,--,--,
商誉(万元),383,383,383,383,383,383,145,--,--,--,--,
长期待摊费用(万元),494,422,560,274,810,946,988,221,442,696,--,
