报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),15433,11199,17671,16920,37548,8335,8798,10690,11774,12481,15447,15835,24133,27555,11475,8935,6256,7282,6629,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,263,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3065,5385,5786,4901,6206,4563,3522,2429,3499,3064,1716,1645,1287,1204,1854,991,1188,718,385,
应收账款(万元),40319,37835,37113,35367,30299,27778,28225,26709,24703,22522,24735,25985,22705,19742,17688,16499,16633,11794,10314,
预付款项(万元),12208,10765,7631,5527,3799,2311,1982,4719,931,2223,2675,8037,2643,1525,3809,796,851,3114,1032,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,0,--,--,0,166,188,101,14,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),549,405,272,313,275,459,266,954,519,551,332,558,523,440,744,634,586,464,394,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),31375,21955,15582,16737,15574,16654,15238,16469,16617,15604,16166,16520,13285,13975,9131,9999,8226,7464,6456,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),6630,3727,2639,909,1475,1842,1629,37,38,58,49,42,65,99,141,115,156,186,146,
流动资产合计(万元),109578,91272,86695,80675,95175,61942,59661,62269,58081,56504,61286,68809,64742,64555,44840,37968,33895,31022,25356,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),100,100,100,100,100,--,--,--,--,--,--,--,--,3000,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),38136,--,35338,--,32445,--,34100,--,33541,--,32267,--,23500,--,23179,22269,14851,--,--,
累计折旧(万元),11289,--,9819,--,8670,--,9195,--,8134,--,7043,--,6314,--,5653,4867,4392,--,--,
固定资产净值(万元),26847,--,25519,--,23775,--,24905,--,25407,--,25224,--,17185,--,17527,17402,10459,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),26847,25157,25519,23542,23775,24165,24905,24935,25407,24840,25224,16933,17185,17450,17527,17402,10459,11154,10241,
在建工程(万元),45885,36382,32796,14851,10970,6727,3632,9754,9094,1031,402,8043,7036,6031,5085,2991,7325,2484,1848,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1463,1493,1523,1545,1170,2199,2159,2170,2187,2206,2219,2240,2261,2282,2303,2344,2386,2446,1424,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),728,728,728,728,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),340,368,394,311,244,261,278,20,27,33,40,67,77,87,96,98,69,101,49,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),239,269,270,151,116,110,104,88,82,84,90,66,51,147,121,108,144,129,118,
其他非流动资产(万元),15280,16117,9790,16689,12497,11083,8810,400,315,790,771,--,810,--,--,--,--,--,--,
非流动资产合计(万元),90883,80615,71120,57917,48873,44646,39888,37368,37111,28985,28746,27350,27420,28996,25132,22944,20383,16312,13680,
资产总计(万元),200461,171887,157814,138592,144048,106588,99548,99636,95192,85488,90031,96159,92161,93551,69972,60911,54278,47334,39035,
短期借款(万元),49602,34769,19525,12375,24408,10983,8948,6751,3202,3120,6088,12191,8727,11754,16130,14368,11001,9155,9953,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),10836,6501,7056,3364,2197,4226,1590,2609,1680,1968,2002,2932,3831,4809,8111,6218,5382,5002,4928,
应付账款(万元),11257,8183,8800,7048,5285,6100,4124,7236,5462,4400,6584,4550,4613,3939,2501,3789,4272,4185,3332,
预收账款(万元),361,484,605,474,310,344,438,370,112,340,328,178,126,224,72,76,83,171,70,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),43,40,1008,53,32,30,93,28,27,27,49,14,11,10,9,11,10,--,--,
应交税费(万元),1196,704,680,1178,984,212,548,-958,-1120,-2045,-2514,-2112,-2106,-1873,-1703,-695,-707,-339,-413,
应付利息(万元),235,59,41,83,77,75,33,15,2,2,195,175,94,21,25,44,16,39,23,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3366,2974,4339,325,24868,493,602,1807,5979,190,332,201,260,462,441,728,366,294,204,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),875,995,1020,937,491,567,584,460,244,377,414,448,258,340,373,319,383,370,207,
