报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),77945,80094,32269,52931,39565,45948,41630,32294,29386,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),1831,1014,1102,3261,3479,5455,2872,3013,1252,
应收账款(万元),135662,132497,123827,106930,113784,93291,78032,63565,60154,
预付款项(万元),414,1003,813,803,915,1221,476,82,25,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),5210,3022,4113,2207,2137,1411,1428,1992,1965,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),71858,66566,63977,63674,53124,49622,42564,40239,39373,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,4,9,13,--,--,5,--,--,
其他流动资产(万元),11635,17948,--,61,461,340,116,1,63,
流动资产合计(万元),304554,302150,226110,229880,213466,197288,167123,141186,132218,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,38054,--,37683,--,36486,--,--,--,
累计折旧(万元),--,10889,--,10020,--,8808,--,--,--,
固定资产净值(万元),--,27165,--,27663,--,27677,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),27476,27165,27244,27663,27383,27677,28595,31057,5767,
在建工程(万元),--,--,--,--,--,--,--,--,10374,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),11874,11909,12030,11671,11844,12145,12443,12965,13452,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),33,29,30,31,55,66,94,63,112,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6519,5924,7056,6733,6123,5748,4367,4073,3676,
其他非流动资产(万元),--,2260,--,--,--,--,--,--,--,
非流动资产合计(万元),45902,47287,46359,46098,45405,45636,45500,48158,33381,
资产总计(万元),350456,349437,272470,275979,258871,242925,212623,189344,165599,
短期借款(万元),43507,49060,44712,47900,43113,35665,19273,14055,15176,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),31599,29608,19399,27985,29158,26085,25846,25865,18033,
预收账款(万元),2280,2734,2330,2930,3418,2187,1633,887,1524,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),14524,16324,23758,23079,17525,19177,13713,12753,11196,
应交税费(万元),1654,1131,3363,3028,2363,3470,4576,3699,2133,
应付利息(万元),33,84,56,87,59,57,55,49,49,
应付股利(万元),--,--,--,--,3229,--,6428,2,2,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),15468,14159,16547,14767,13567,11265,9528,8110,7953,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,3806,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),109065,113099,110166,119776,116238,97906,81052,65420,56066,
长期借款(万元),--,--,--,--,--,5394,9090,11100,8733,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),10,10,10,10,12,15,19,22,21,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),10,10,10,10,12,5409,9109,11122,8754,
负债合计(万元),109074,113109,110175,119786,116251,103314,90161,76541,64820,
实收资本(或股本)(万元),42106,42106,36426,36426,36426,36426,21427,21211,21211,
资本公积(万元),68428,68428,1861,1861,1861,1861,16860,15248,15134,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),14815,14815,14815,14815,12292,12292,9883,8306,7083,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),115345,110526,108474,102520,91740,88814,74532,66819,55840,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),241271,236198,162145,156193,142621,139610,122462,111375,99136,
少数股东权益(万元),111,130,149,--,--,--,--,1428,1643,
所有者权益(或股东权益)合计(万元),241382,236328,162294,156193,142621,139610,122462,112803,100779,
负债和所有者权益(或股东权益)总计(万元),350456,349437,272470,275979,258871,242925,212623,189344,165599,		
  
