报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),122421,247343,298098,84246,162911,81039,71079,118471,94328,130528,53554,85224,59062,53512,128235,114121,52217,72345,93628,103050,56720,44697,42294,23039,21277,41303,67532,63812,55526,57289,48935,41707,32620,42975,52230,50003,23301,11280,24563,16396,13857,21436,39845,21961,15971,10730,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),620,618,714,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),7078,12738,7641,800,230,50,1845,1900,2181,1705,2000,--,0,10,107,691,504,140,292,1341,100,170,100,280,300,140,--,--,101,120,217,0,0,50,120,50,140,240,200,50,30,--,--,--,72,0,
应收账款(万元),261627,204292,165390,283917,279445,284679,274537,303429,310195,345891,306676,298661,272419,355515,212715,195785,200645,243549,74203,67976,78911,90747,62472,55350,57845,60198,29144,35409,31752,32513,23753,23128,21447,22205,19825,18987,16714,15330,16524,17325,20026,19957,27355,26647,27045,27200,
预付款项(万元),13161,7627,14990,5594,8542,66627,26589,24041,22870,16389,8977,7647,8065,11287,47952,40563,34351,31178,39914,43520,36637,10234,43010,36632,21168,12572,19351,24734,15130,14107,15156,18286,17804,7547,18300,14727,9031,6326,21108,18215,14516,10587,7678,7741,5362,3270,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),322,857,1051,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,190,190,190,190,190,190,190,190,190,190,190,405,405,405,405,405,405,265,265,50,50,50,50,50,50,50,50,212,232,56,125,--,0,50,101,50,63,50,50,
其他应收款(万元),4021,15746,5485,60978,65852,54182,85270,77364,73619,77618,83848,81895,87730,84212,91230,93240,99223,97272,70583,66412,63787,57379,37487,25291,27117,26366,24222,19991,18510,15929,13341,11330,10402,9789,11636,9775,7647,7869,7089,8128,8215,11828,19987,9640,7410,6156,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),163755,157463,184841,311604,323546,255341,266864,264570,268579,256267,310593,314129,305430,249856,302271,269824,243966,240864,440951,427474,385134,390651,383626,343590,291004,282159,301969,263119,218813,209043,165895,145145,112137,126527,120788,99834,72220,77362,73181,62208,38799,29380,49843,44364,37944,41149,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),465313,472664,504316,3985,2986,2964,1535,3473,2172,1913,3723,3734,3267,2450,1,1,2,2,3,3,8,10,19,2,6,11,7,7,--,7,--,0,0,6,--,0,1,3,0,1,--,1,--,--,--,31,
流动资产合计(万元),1038316,1119346,1182526,751123,843512,744883,727718,793439,774134,830501,769560,791481,736163,757031,782701,714415,631098,685541,719980,710180,621701,594293,569413,484588,418983,423013,442275,407123,339882,329058,267346,239645,194460,209150,223110,193607,129108,118535,142665,122324,95492,93290,144758,110416,93854,88586,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),--,--,--,2000,2000,2000,2000,2500,2500,2500,2500,2500,2500,2500,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39500,39500,26700,--,--,--,--,0,1900,1900,1900,1900,3031,3031,3031,3031,3031,3031,3031,3291,3031,3031,3031,3031,--,--,--,3132,
长期应收款(万元),4939,3524,3863,117004,117004,117004,110647,71776,71776,71776,71776,71776,71776,71776,72146,71796,51924,54669,--,--,--,--,--,--,--,--,--,--,--,--,2150,500,500,0,--,0,--,--,--,--,--,--,629,629,3129,0,
长期股权投资(万元),--,35,57,2416,2488,2488,2237,2237,2384,2380,2825,2825,2774,2774,3164,4773,4451,4451,4348,4425,4425,4425,4145,4145,4618,4618,4556,4419,6098,4598,5424,4840,4741,4741,4728,4728,4556,4556,10828,10828,10828,10795,4141,3275,3295,3275,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,46616,46824,47194,42828,34463,34686,35059,33547,33822,33837,34309,3962,3910,4096,4163,5414,5460,5308,5353,5595,5641,5670,5733,5779,5806,6605,6108,6893,6944,7001,7014,7810,7867,7892,7964,6954,6443,7082,6613,7454,7512,7284,7523,
固定资产原值(万元),--,147666,--,74988,--,74909,--,72034,--,72892,--,73260,--,71974,--,82262,--,81694,--,123853,--,120992,--,118598,--,118183,--,98553,--,97602,--,81549,0,81642,--,73950,--,72869,--,69545,--,67817,--,71949,--,71785,
累计折旧(万元),--,62227,--,35220,--,32940,--,31029,--,28946,--,27411,--,24323,--,28369,--,25664,--,49260,--,45746,--,42391,--,38954,--,33724,--,34129,--,31667,0,29640,--,27680,--,25883,--,24031,--,22175,--,24242,--,22204,
固定资产净值(万元),--,85439,--,39768,--,41970,--,41004,--,43947,--,45849,--,47651,--,53893,--,56030,--,74594,--,75246,--,76207,--,79229,--,64830,--,63472,--,49883,0,52002,--,46270,--,46986,--,45514,--,45641,--,47706,--,49581,
固定资产减值准备(万元),--,749,--,10206,--,10206,--,668,--,668,--,668,--,668,--,668,--,668,--,668,--,668,--,668,--,668,--,--,--,--,--,0,0,0,--,0,--,0,--,114,--,114,--,40,--,40,
固定资产(万元),84060,84690,84462,29561,30600,31763,29860,40336,42063,43279,44262,45181,45860,46983,47626,53225,54336,55362,73230,73926,72824,74578,74003,75539,77012,78561,67364,64830,63371,63472,49006,49883,50917,52002,46392,46270,46348,46986,44202,45400,44574,45527,46464,47666,48881,49541,
在建工程(万元),25556,20877,9565,290,249,249,3162,3817,2700,2674,4708,4706,4713,4318,4363,4355,3861,3814,3138,3131,4361,3289,1612,1387,1279,1134,18099,15580,16139,15196,25727,24395,22441,21491,27591,24504,24395,21839,2516,1587,1364,1302,3710,3227,3059,3026,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
