报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),41710,11376,17619,10856,9176,6306,13289,7208,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),22,--,198,26,116,42,25,21,
应收账款(万元),9767,10397,7378,6581,13947,7476,4555,5625,
预付款项(万元),519,393,413,557,508,684,277,333,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),2419,2340,110,61,74,277,181,409,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),8274,10999,12212,10797,8239,6912,4577,8304,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),788,1051,709,863,389,365,331,171,
流动资产合计(万元),63500,36557,38639,29741,32448,22064,23235,22071,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,500,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,134,
固定资产原值(万元),--,29480,29000,26730,--,20134,--,--,
累计折旧(万元),--,9528,8535,7107,--,6190,--,--,
固定资产净值(万元),--,19952,20465,19623,--,13944,--,--,
固定资产减值准备(万元),--,1536,1536,1640,--,--,--,--,
固定资产(万元),18088,18416,18929,17984,17800,13944,14445,13253,
在建工程(万元),4842,4526,3577,1077,1319,1299,849,644,
工程物资(万元),215,221,87,80,20,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),12206,12419,12802,13434,13813,11206,11891,12703,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),118,129,104,99,213,125,88,85,
其他非流动资产(万元),--,--,--,--,448,6190,--,1353,
非流动资产合计(万元),35470,35712,35499,32672,33612,32763,27273,28671,
资产总计(万元),98969,72269,74137,62413,66060,54827,50509,50742,
短期借款(万元),6000,5500,6500,4500,8000,8000,6000,5380,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),67,26,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),5894,3051,6031,3974,3699,3932,3918,4037,
应付账款(万元),4902,7808,4824,6026,5578,4653,3814,4809,
预收账款(万元),251,114,96,189,255,177,94,456,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),766,587,2158,1792,1364,1246,1278,1321,
应交税费(万元),608,681,719,1161,1917,463,157,651,
应付利息(万元),66,51,13,7,16,56,26,27,
应付股利(万元),--,--,6000,--,--,--,--,7000,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),845,2411,798,624,558,554,225,930,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,1600,1425,2750,925,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),19398,20228,27139,18273,22988,20506,18263,25536,
长期借款(万元),4000,3650,2750,--,800,1600,3825,6575,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),201,224,247,232,274,233,312,32,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),4201,3874,2997,232,1074,1833,4137,6607,
负债合计(万元),23599,24102,30135,18505,24062,22340,22400,32143,
实收资本(或股本)(万元),8000,6000,6000,6000,6000,6000,6000,2308,
资本公积(万元),46335,22728,22728,22728,19977,19977,19977,6209,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2003,2003,2003,1399,423,423,29,1154,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),19031,17435,13271,13782,15599,6088,2103,5734,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),75370,48166,44002,43909,41998,32487,28109,15405,
少数股东权益(万元),--,--,--,--,--,--,--,3195,
所有者权益(或股东权益)合计(万元),75370,48166,44002,43909,41998,32487,28109,18599,
负债和所有者权益(或股东权益)总计(万元),98969,72269,74137,62413,66060,54827,50509,50742,		
  
