报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),730800,1585200,570400,628900,725000,632300,470400,520100,485500,465400,659900,370400,544400,550400,1211300,1462200,1830600,1790600,1528900,1202800,1261000,1603100,958800,966800,1008200,1412600,1221200,1148900,993500,1330100,1115600,980900,1040400,813200,650300,594400,434300,399600,472600,347800,470000,573900,513900,415100,382400,538600,355100,353800,226400,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
交易性金融资产(万元),44000,--,--,9500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,400,800,200,0,2100,0,--,
衍生金融资产(万元),--,17800,2300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
应收票据(万元),--,--,--,2400,1800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
应收账款(万元),--,349600,--,336500,267200,365300,352900,296500,300900,301500,337600,293500,259200,314500,281500,323600,270500,293300,254300,265100,221300,181000,249400,231200,188500,233100,260600,233700,218600,204000,188700,213700,200500,199500,213400,186600,136600,126800,132200,129400,131900,181500,200600,226000,198300,231700,178100,182700,151600,
预付款项(万元),369500,401100,148000,124300,135800,162900,156700,166000,147900,144600,160500,129900,127900,102200,93800,91200,110400,132200,126100,88700,94700,128000,104700,81600,86100,85300,76700,73100,71100,55700,73500,65300,66500,65900,70500,71900,71100,75600,62100,67400,62000,61800,54100,67300,59200,53600,64100,60900,60300,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
应收利息(万元),--,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,
