报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),18467,13593,11974,11552,13947,14951,19538,19063,22711,24996,26084,24330,23199,32179,38102,51130,47728,65919,53673,65446,70054,59791,57453,76221,65268,67985,51063,67592,63382,60872,71416,66381,87606,74144,64718,50275,48770,39733,39811,41996,31558,21930,33325,40128,55908,41006,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,303,100,100,--,--,552,498,73,77,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收票据(万元),78,35,9,33,14,1,58,763,910,375,144,288,307,544,190,240,253,545,--,97,193,231,386,790,1067,966,957,840,1058,1543,212,132,120,53,10,10,30,30,--,3,5,5,3,260,--,231,
应收账款(万元),8078,13262,10929,11438,10100,10172,9540,9577,8851,9618,8958,8796,8134,9672,8733,8797,6646,8581,6928,11265,6922,6350,8164,7158,7488,7929,7491,6349,5405,5837,6472,7510,6280,5684,4931,3585,4064,4899,3973,3478,3846,3650,6822,7441,5897,5733,
预付款项(万元),1449,1391,2529,1465,2032,1960,3028,3383,2769,2516,3526,3336,2957,3251,7230,8858,3033,4014,2670,4789,3100,4421,20596,23002,20281,15331,12221,14206,13757,13311,19952,19692,20349,19800,19049,21408,21019,18995,21587,22013,22493,19873,19464,19124,18360,15452,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,96,138,--,36,--,--,--,--,88,--,159,159,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,393,393,15710,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
其他应收款(万元),2203,1488,1204,1255,1746,1607,2202,1588,2046,1819,3986,3041,4927,5254,3648,2233,5804,2119,11664,9729,--,20870,7778,6752,19109,19500,7289,5148,5819,4553,6004,6200,4925,4407,6738,4832,5162,4034,5905,5044,5975,5741,14817,8347,4644,4101,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
存货(万元),32857,30507,29938,29312,29774,30979,30740,32156,32303,32495,32130,32239,32717,34967,34160,35526,35302,38134,38651,39103,42637,42516,90330,93683,93589,88375,94782,88022,87569,76849,123517,113742,113207,96775,103276,99267,96637,100304,110971,108616,104101,102568,113194,112780,110462,106250,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),41863,38823,28490,19484,10846,3689,957,820,760,429,10142,10146,12067,5077,105,59,339,23,181,63,178,41,472,709,1483,1,236,194,4,4,7,7,8,9,16,16,16,21,--,--,--,156,--,--,--,39,
流动资产合计(万元),104996,99100,85073,74539,68459,63358,66063,67349,70349,72249,85065,82315,84307,93399,92168,106842,99106,119335,114248,130884,138954,134379,185178,208315,208285,200085,174038,182351,176995,162969,227580,213663,232494,200872,198738,179392,175698,168321,182347,181250,167977,153924,188178,188579,195344,172887,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),3189,3189,3189,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4221,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12000,12000,--,--,--,--,--,--,--,--,--,0,--,0,78,83,0,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),4825,4886,5262,5255,5175,4768,4846,4879,4859,4873,4676,4747,4763,4784,9232,14333,14602,15055,14515,14534,15062,15046,16927,16689,16199,15339,13752,13016,13028,13500,11612,11290,11593,12285,14893,12680,12374,12748,13089,12950,11358,13164,9985,9445,13142,9928,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),34341,34341,29890,29890,29890,29890,29774,29774,29774,29774,29753,29753,29753,29753,29235,29235,29235,29235,29220,29220,29140,29140,21780,21885,22128,22233,23433,23538,23400,23400,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
固定资产原值(万元),--,139490,--,135256,--,125289,--,112804,--,102254,--,91752,--,89905,--,80483,--,79338,--,78570,--,76367,--,89184,--,88107,--,91590,--,101641,--,95762,--,93012,--,70349,--,67627,--,41157,--,39102,--,47213,--,44823,
累计折旧(万元),--,47475,--,43498,--,39843,--,36502,--,33662,--,31541,--,29260,--,27094,--,24860,--,22798,--,20415,--,20730,--,18313,--,19123,--,23701,--,22056,--,19577,--,17352,--,15924,--,14656,--,13683,--,15959,--,14686,
固定资产净值(万元),--,92014,--,91758,--,85445,--,76303,--,68592,--,60211,--,60645,--,53388,--,54478,--,55772,--,55952,--,68454,--,69794,--,72466,--,77940,--,73707,--,73435,--,52997,--,51703,--,26501,--,25419,--,31254,--,30137,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,0,
固定资产(万元),93317,92014,91386,91758,87194,85445,76534,76303,74248,68592,60582,60211,60246,60645,53476,53388,53769,54478,55152,55772,54879,55952,68196,68454,69160,69794,72074,72466,76935,77940,72937,73707,73986,73435,55094,52997,53407,51703,27253,26501,25589,25419,31041,31254,28889,30137,
在建工程(万元),8130,7483,6923,6611,9933,9336,16318,14679,17310,15686,13784,10480,7798,5614,10156,9518,8681,7021,8357,7705,6020,5578,6327,6005,2134,2453,2713,1818,1895,586,5592,5159,3226,3304,3205,5375,3056,3068,22671,20554,16401,13492,6654,7384,4193,3693,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,--,--,--,1,--,1,--,0,--,--,--,--,0,--,0,84,0,84,0,--,--,--,13,--,--,--,0,
固定资产清理(万元),2304,2304,2304,2304,2305,2304,2318,2304,2307,2304,2300,2302,2303,2304,2459,2459,2459,2459,2459,2459,2324,2324,2423,2423,2423,2423,5116,5116,--,681,12,0,--,0,--,815,815,815,961,961,815,961,873,--,14,0,
