报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),23533,19619,19992,19299,11500,9527,13177,5774,6699,6445,10007,6541,12983,10464,13759,40573,24321,32289,17138,20872,31264,18383,19689,42955,48070,54071,53129,53562,58578,58009,59239,59530,64676,68763,76218,4723,5821,6285,5861,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),43012,29007,27507,27255,32024,20813,23293,18231,17624,12993,15944,15382,17530,12943,14406,12491,14576,11322,13086,7592,11452,7285,10907,7744,8201,2481,6143,4033,6319,2804,3853,996,2157,434,813,89,944,1269,1284,
应收账款(万元),151839,146846,135259,115701,114843,105413,96205,89647,89070,93550,90968,89642,95317,102478,102477,100729,103969,108237,103587,100808,96694,91271,80042,73500,68703,53475,48057,43262,37148,37644,34020,31504,26556,24785,21301,18471,16202,14102,12179,
预付款项(万元),1561,2981,1317,1882,1949,2596,1045,930,1028,1322,811,948,567,989,904,1125,807,1589,1295,4006,4218,4391,4439,2887,2379,3684,2677,2816,2393,1582,1939,1061,1183,1750,1306,839,807,228,179,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),15,--,9,32,252,161,86,254,229,193,84,186,114,83,157,20,62,80,119,150,122,281,160,242,172,222,285,199,310,341,563,389,383,155,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,40,0,0,0,0,--,
其他应收款(万元),--,3928,3723,4111,3576,3199,1603,1333,1426,1710,1778,1599,1357,1790,1375,1167,1343,1628,1171,1069,1083,1179,1054,3239,970,1874,2142,1966,891,1296,1212,1563,1472,483,908,517,437,258,553,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),8452,8869,7166,7941,7243,6557,6628,5516,5545,4700,4097,3996,3713,3975,5123,5809,5777,6728,7252,6255,6314,5301,5964,5388,5489,3549,4330,4440,3636,4288,4007,3507,2608,2569,2254,1319,994,703,1346,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
