报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),37057,33489,21234,38492,30316,42687,79594,25336,21007,28281,50297,24669,25328,30805,62203,66081,46221,52756,34176,45397,84435,89608,98285,98518,121178,111505,117066,122345,138903,31304,28284,16650,22901,9396,8429,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),26487,26487,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),3766,2259,2164,1704,1006,1632,1812,582,131,1320,1896,5501,3613,1321,1508,3249,2592,2324,1960,760,320,1329,975,429,1344,2065,852,441,330,1681,330,407,443,12,262,
应收账款(万元),63944,68124,67760,75593,74489,69921,59052,60510,55336,62881,64047,66837,70937,76625,81789,93632,97071,102414,111517,111652,104293,110420,105921,108750,101551,93895,86092,80853,57675,44644,43766,34818,36113,17806,20043,
预付款项(万元),3761,4318,8932,4710,5154,7269,5821,6233,5456,4809,6091,6601,3698,3355,5038,3837,14596,57248,6625,10508,12518,9820,11699,8130,6865,7935,9288,15535,16212,14861,5228,4653,5674,7270,12263,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,251,--,--,--,52,160,51,53,50,776,650,204,128,921,1067,572,585,723,1094,1966,1499,1023,542,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,2700,--,--,--,2717,--,--,--,46,--,--,--,880,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,5,
其他应收款(万元),4791,4098,2297,1937,2433,1893,2697,1489,1665,1124,6831,7197,7563,7272,2602,2013,1642,1738,2807,2299,2641,1811,1857,1941,970,1114,1965,2047,2940,1524,4314,2443,1791,4972,9628,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
存货(万元),96505,89951,96481,96279,92169,90525,91074,88802,86084,82745,83031,80267,79473,75405,75656,74222,72289,69724,77589,74172,71473,69009,65019,56947,53217,55829,67390,64050,61905,62463,58385,64908,60346,74752,72558,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他流动资产(万元),1539,11614,26273,29605,24108,34650,26165,28697,34575,36722,43948,48089,49670,53715,24303,40272,40589,40488,104500,93129,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
流动资产合计(万元),237850,240339,225141,251020,229676,248828,266216,214366,204256,217934,256302,239257,240334,248548,253875,284837,275204,326821,340096,338984,276253,282581,284478,275809,287089,273843,283677,285815,277964,156477,140307,123880,127269,114208,123189,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
可供出售金融资产(万元),74629,74269,77834,84097,90596,72815,63500,59965,57908,58433,51890,51890,51890,51890,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
长期应收款(万元),38304,37688,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
长期股权投资(万元),8828,8668,6990,6376,6233,6324,405755,5713,4784,4120,3457,2670,2774,2298,45196,45207,47613,4614,4624,2471,2472,1647,1660,832,838,838,150,150,150,150,150,150,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产原值(万元),--,291201,--,288276,--,290144,--,84643,--,79914,--,74402,--,63225,--,54891,--,52881,--,48935,--,40878,--,32672,--,31952,--,30571,--,30345,0,30194,29765,0,0,
累计折旧(万元),--,77533,--,70930,--,63642,--,28378,--,26352,--,24743,--,23140,--,21597,--,20041,--,17247,--,16545,--,15703,--,14888,--,14021,--,13175,0,12389,11541,0,0,
固定资产净值(万元),--,213668,--,217346,--,226502,--,56265,--,53561,--,49659,--,40085,--,33294,--,32840,--,31689,--,24333,--,16969,--,17064,--,16550,--,17171,0,17805,18224,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产(万元),204279,213668,210755,217346,223226,226502,55523,56265,55522,53561,49596,49659,39222,40085,32767,33294,33414,32840,32560,31689,30762,24333,17608,16969,16830,17064,16882,16550,16796,17171,17486,17805,18224,18143,15395,
在建工程(万元),66375,64450,53206,48752,39499,36791,26821,26135,27363,28994,29565,27059,35418,33269,39660,37238,35702,34778,25105,22728,16665,15885,16388,15514,11805,12614,6531,6232,3807,3746,2669,2921,2149,423,417,
工程物资(万元),8232,9079,8910,8063,9430,9485,75,82,75,91,333,333,333,360,158,186,181,204,441,355,352,22,42,40,37,37,--,--,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
无形资产(万元),387489,388787,389802,391119,392364,393094,34172,34353,34509,34719,20757,20856,20979,21105,21259,21384,21512,21595,21712,21836,21952,21094,21214,21332,21450,18257,18341,10257,5741,5771,5801,5296,489,504,519,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
商誉(万元),51962,51979,74992,74992,74992,74992,1728,1728,1728,1728,1728,1728,1628,995,469,469,469,469,450,450,450,196,196,196,196,196,196,196,196,196,196,196,196,196,201,
长期待摊费用(万元),1820,1943,1993,2571,3139,3460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
递延所得税资产(万元),4234,3991,4119,3853,3326,3279,3132,3007,2750,2906,2548,2584,2242,2489,2305,2575,2461,2549,2320,2275,2026,2120,1820,1690,1609,1583,1142,1314,1118,1056,880,774,940,1410,803,
其他非流动资产(万元),3840,2747,6989,4340,5961,4326,2306,2373,3700,3702,13962,14546,13962,555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
非流动资产合计(万元),849993,857269,835591,841508,848765,831067,593012,189621,188339,188254,173836,171325,168448,153046,141813,140353,141354,97049,87212,81803,74680,65295,58927,56572,52766,50590,43242,34699,27807,28089,27182,27142,21997,20676,17334,
