报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),96010,133559,166638,189018,163632,167044,182684,170550,52308,44642,36539,40642,25867,33363,36607,40696,40964,50187,45088,33604,34149,34028,36783,37271,39389,35750,35114,40599,43199,8506,8785,8280,1623,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),12964,11182,10630,10431,7935,8121,8949,6113,4577,7669,7971,8225,6101,4309,2985,3755,2401,2859,4567,4646,1543,1317,1829,1836,1339,1808,1443,961,872,229,473,946,193,
应收账款(万元),127027,134849,124950,109184,96189,93250,84742,79949,68556,73430,75580,68409,66472,63842,59381,56647,54121,58397,51682,53444,43385,40882,35986,37639,38138,37553,37292,33251,38177,36485,30430,11318,11314,
预付款项(万元),5499,4889,4832,4051,19640,3734,3290,994,2604,1876,1703,1544,840,806,1018,930,1178,1307,1240,1186,3156,2139,4083,1779,3429,4062,3170,2913,314,219,785,450,400,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,2500,3300,0,0,0,0,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,--,--,--,--,--,--,0,
应收利息(万元),--,1963,1714,1329,1428,855,469,142,--,47,31,56,86,26,25,67,206,138,178,181,346,270,249,188,314,241,349,210,--,--,--,17,0,
应收股利(万元),--,--,--,--,--,299,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
其他应收款(万元),13287,9844,8734,9310,2805,2791,2122,1679,2586,1953,2093,1571,2673,2700,1730,1057,1534,1502,1456,1377,1176,578,579,470,770,1364,1155,1062,525,1029,1421,428,890,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
存货(万元),41484,43044,49860,48384,38518,36995,36895,30623,26296,29777,30223,24531,23298,25033,22493,18494,19268,22177,21174,15174,17782,17361,18032,16851,19148,19586,16671,13779,14221,12394,8493,2006,4501,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,85,46,58,105,124,146,78,58,--,--,--,0,--,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
其他流动资产(万元),29179,32984,30867,3523,3351,2276,2183,1271,977,1231,1214,1223,573,1045,1159,823,902,1815,1552,2653,209,104,59,0,0,0,--,--,--,--,--,--,0,
流动资产合计(万元),325450,372313,398225,375334,333583,315411,321393,291424,158027,160771,155433,146259,125910,131123,125399,122471,120572,138382,126938,112265,104245,99979,97599,96033,102528,100364,95195,92775,97308,58862,50388,23446,18921,
发放贷款及垫款(万元),80029,78172,77833,77330,74804,72369,59859,37920,36289,29987,28100,22531,18646,17057,17430,16947,16085,7120,4485,3000,0,0,0,0,--,0,--,--,--,--,--,--,0,
可供出售金融资产(万元),10227,10084,9920,10055,11814,11742,9291,6869,6922,6922,6922,6922,6922,6922,6922,6922,7463,0,0,--,0,0,0,0,--,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,0,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
长期股权投资(万元),22401,22051,22248,20682,18385,9511,5039,5071,1275,--,--,--,--,--,--,--,0,7463,7463,7463,6812,6812,6812,6812,6000,6000,6000,--,--,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,0,
固定资产原值(万元),--,59342,--,58806,--,50210,--,47452,--,42439,--,40783,--,34974,--,29536,--,26444,--,23014,--,18083,--,17078,--,14473,--,8625,--,--,7325,4958,0,
累计折旧(万元),--,19153,--,17057,--,15125,--,13634,--,12192,--,10494,--,10433,--,7154,--,7454,--,6510,--,5791,--,4968,--,4346,--,2488,--,--,1681,1099,0,
固定资产净值(万元),--,40189,--,41749,--,35085,--,33818,--,30247,--,30288,--,24541,--,22382,--,18990,--,16504,--,12292,--,12110,--,10127,--,6138,--,--,5644,3860,0,
固定资产减值准备(万元),--,2,--,12,--,37,--,77,--,76,--,78,--,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
固定资产(万元),40000,40186,41313,41736,36173,35048,34368,33741,31309,30170,29943,30211,28644,24509,21822,22382,18693,18990,16438,16504,12256,12292,12084,12110,10199,10127,8601,6138,6276,6121,5644,3860,3215,
在建工程(万元),16266,14845,11855,8066,7925,6271,1330,960,2734,2301,2203,1753,844,289,258,66,2841,1510,3032,2542,4267,2562,2278,1541,976,1036,2295,837,683,668,1191,126,12,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,0,--,86,47,--,29,17,22,23,23,416,0,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
无形资产(万元),14638,14372,14375,14544,13341,9289,8926,9000,9058,9056,9140,9222,9108,7548,7089,7020,7106,7150,2805,2757,2779,2803,2827,2847,2326,2346,2354,1675,1688,1694,1714,1042,567,
开发支出(万元),5916,5439,4966,4582,3864,3418,3107,3079,711,448,--,--,--,0,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
商誉(万元),25843,26188,26188,26188,13378,13378,13378,13378,13378,13378,13378,13378,13630,13630,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3944,3944,3979,--,--,--,--,--,0,
长期待摊费用(万元),2216,2108,2233,2183,1425,1251,951,980,611,673,739,818,842,940,703,769,771,732,646,689,602,603,649,652,444,165,69,73,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),1715,1915,1842,2045,1817,1865,1930,1973,1899,1907,1808,1710,895,701,885,750,705,702,735,617,274,246,213,228,206,207,132,132,120,110,77,26,36,
其他非流动资产(万元),10406,6654,5483,5288,4691,3934,3573,1933,2421,2257,2191,1603,1013,1724,1430,844,1813,2267,6410,999,1706,1928,1376,819,0,0,--,--,--,--,--,--,0,
非流动资产合计(万元),229657,222013,218255,212700,187701,168123,141751,114933,106624,97122,94447,88171,80961,73321,59890,59051,58827,49284,45364,37920,32046,30595,29589,28359,24095,23824,23430,8855,8768,8593,8627,5054,3830,
资产总计(万元),555106,594326,616480,588034,521285,483535,463143,406357,264651,257893,249879,234430,206871,204444,185288,181522,179399,187666,172302,150185,136291,130574,127188,124392,126623,124188,118625,101630,106075,67455,59015,28500,22751,
短期借款(万元),157242,205608,222248,225235,179436,134709,137256,105475,101830,94282,81790,76855,66115,59831,58240,56100,59990,53940,45930,39930,36822,35180,35420,32172,28820,21133,19953,12896,11000,10300,4000,1350,2535,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应付票据(万元),--,19590,22997,20032,18496,27966,18750,19499,12977,14941,18523,18132,16880,17906,18667,12255,14796,25197,18266,10391,7050,8856,6576,6466,10535,10873,8035,7354,14804,11414,8946,4574,1152,
应付账款(万元),--,42687,46038,48212,34864,36162,38006,36578,25754,31045,33910,29703,26788,27704,25412,26014,21397,25385,28677,22816,16060,11322,11845,13641,14888,16805,17377,15809,15771,21173,23090,3468,6222,
预收账款(万元),2322,1708,2599,1872,2314,1597,1574,779,1150,880,815,486,486,775,700,384,463,515,332,222,504,596,1125,1200,489,2366,1048,268,--,--,347,209,163,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
应付职工薪酬(万元),2139,2018,2013,3373,1825,1590,1692,3286,1616,1490,1677,2694,1097,916,786,1654,737,845,705,1044,451,411,395,713,375,328,381,458,266,204,350,350,272,
应交税费(万元),2619,4004,3516,2916,1744,1643,2252,1819,1800,2092,2875,1640,1033,1244,1147,1178,813,732,587,624,-898,-1147,-1051,-753,-506,-397,-394,-295,-247,-123,-161,319,530,
