报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),87901,81014,77056,88148,75561,66844,58218,50178,56980,51780,56311,70380,70317,68161,63681,55168,58547,66035,54197,75182,26411,24428,18712,16240,16209,17584,15519,14187,12351,13049,13775,4585,5452,3865,2094,3792,4387,2135,1479,3346,4062,2225,3473,1219,4135,3661,2598,3863,5340,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,0,38,0,--,0,--,--,183,419,606,0,1786,1942,1978,2007,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),97008,79494,77484,67671,64337,67249,45950,37366,31080,23140,21703,23025,27501,27621,23533,23420,41073,30161,29400,25846,12524,12282,9798,11572,11290,19622,24317,15812,29926,16178,17773,16096,16179,11640,8231,5418,8874,5231,4980,2383,9426,8453,4947,3743,7375,2603,3740,3084,8068,
应收账款(万元),153974,135513,160853,157474,162868,166706,165668,148513,154868,119670,124544,101596,101220,87046,107001,127849,105425,98233,127273,109000,72204,68149,85370,62713,43120,49827,58065,69401,51331,63289,56839,68963,61337,61328,66374,56240,36496,40633,33526,21024,18055,34761,38819,34140,24994,29450,28730,24653,14525,
预付款项(万元),6623,12237,11613,7555,6508,7914,6165,7009,6395,7971,9878,6789,6528,13482,11946,13429,10062,19196,16254,17099,7190,7671,7364,7153,6386,5257,5150,5184,3714,4896,7650,3265,4314,3250,2832,2518,3024,3787,3050,2412,2414,5663,2716,3562,4180,3523,3982,4539,3358,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,1075,--,--,800,--,--,--,--,--,--,--,--,4800,4800,--,--,--,--,--,--,--,--,483,483,557,557,557,557,2188,4361,1961,3380,--,0,--,0,1120,2959,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),--,--,4251,2577,2556,3038,2736,3289,2900,4568,3682,4671,3120,2892,1900,3180,3405,12293,9856,10095,996,1221,1483,2108,733,1934,1323,1003,745,9598,1007,1288,1042,839,582,1855,280,491,761,1061,1104,1398,1766,1723,1650,2522,2064,2537,1588,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),30887,25106,24750,33184,36093,31662,30843,31878,32860,28782,30157,32850,41483,43500,41464,37683,39962,31418,27225,29420,26564,20228,19269,25530,19491,20067,20288,21572,23069,23888,13276,15453,12667,13048,12007,12322,10178,8798,9772,10704,9536,13256,14174,17355,15025,16969,17605,18225,16928,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1916,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,2000,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),2236,3125,2126,2990,3234,1998,2157,1429,1050,979,2511,306,1864,2252,3779,--,1207,--,2133,1000,1746,--,672,--,337,--,--,--,--,-79,--,-31,12,--,0,--,0,--,0,--,--,8,58,80,--,--,--,--,0,
