报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2064279,1489513,1744056,2189916,2424122,1658542,1566752,1661790,2715186,1064135,1001834,718511,424526,573578,1075650,512371,359177,335399,210587,375821,268740,661737,240534,213585,147975,272679,96460,98148,44843,37176,22953,20962,37134,67756,92487,69307,56398,28998,41777,43129,11131,11482,18909,17176,12547,9267,4805,2595,1669,1547,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
交易性金融资产(万元),10470,8329,8493,9743,12686,15460,18234,13207,46213,46398,44517,--,--,--,--,--,--,--,--,--,--,--,332,311,428,421,419,226,221,216,223,236,239,20,541,530,205,0,--,0,--,--,--,--,--,0,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收票据(万元),1503,--,0,--,--,0,--,--,6102,4843,5502,6866,2569,1053,744,527,677,1013,951,1159,229,--,--,15,43,33,73,766,976,544,755,452,555,926,664,262,223,396,286,585,499,1219,698,709,118,1282,292,0,--,89,
应收账款(万元),245067,118761,177742,135610,193394,128145,85558,126967,89589,92495,59730,33300,43017,50465,63618,39319,27328,42940,23558,39698,38437,44003,28461,37505,31741,32753,12201,9680,11171,16883,8873,8319,4322,5702,5758,6399,7186,2903,3505,2976,3017,1902,5846,9038,7907,5354,6674,4773,4975,4600,
预付款项(万元),232060,224717,311342,201126,260529,209608,427987,271530,394163,112057,383737,1041918,165023,917860,138400,84839,423250,423321,999800,1216195,1140571,401935,505505,616987,338202,169274,107824,41661,42220,47797,182996,124420,32229,44448,40196,40810,48571,3062,1730,1475,2169,1718,5856,6407,5527,3531,5264,3786,3355,1906,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,2690,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
其他应收款(万元),--,--,1237260,988436,2195341,1407617,2161606,1025222,568011,497298,123208,194069,28898,39071,113451,25269,25555,26182,15449,14956,14452,3638,14882,38667,8318,2727,1897,2711,2249,1632,27756,1962,39979,1877,2008,1641,1697,779,2047,1386,626,1464,1361,1393,1276,1035,1572,2330,2486,2341,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
存货(万元),16060203,17352826,16792748,16198002,14438285,14071314,11539864,10986325,9079491,8885475,8958567,7170395,6753107,5804217,6193488,6135575,5516080,5255406,4556649,3545058,2824633,2337337,2104398,1374507,873412,814032,817452,765321,709140,678856,541029,527474,467292,376514,467149,448607,430136,7718,6549,9223,8319,9653,10200,11183,10338,8470,11124,9085,7465,7579,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
