报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),6595,21013,8660,4491,7839,5030,6582,14725,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,26,62,--,
应收账款(万元),6533,5727,6741,7329,3461,4982,5066,6409,
预付款项(万元),4892,5143,2714,2293,2152,1635,2051,4015,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),3378,3389,3274,3220,3405,3440,3121,3011,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),26001,21164,21751,21840,18903,19816,20502,17769,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,63,--,--,
其他流动资产(万元),32024,26292,2000,2265,3372,3768,--,--,
流动资产合计(万元),79423,82728,45140,41437,39132,38761,37384,45929,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,200,200,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),932,961,322,489,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,18703,18399,17482,--,13320,--,--,
累计折旧(万元),--,7821,7149,6111,--,5193,--,--,
固定资产净值(万元),--,10882,11250,11370,--,8127,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),12477,10882,11250,11370,7893,8127,8116,5679,
在建工程(万元),1750,3101,2170,43,8,1064,71,215,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),10001,9508,9670,9968,10104,8706,8865,1103,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),1734,1558,1406,1949,2210,2447,2358,1828,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),2966,2838,2817,2685,3037,3133,3873,3421,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),29859,28849,27635,26503,23253,23477,23483,12446,
资产总计(万元),109282,111577,72775,67940,62385,62238,60867,58376,
短期借款(万元),--,5000,3800,3000,--,--,5000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),8632,6814,6921,9386,6527,8312,6580,9146,
预收账款(万元),905,695,603,1018,2086,1356,2813,2238,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),9,8,7,2,8,2,16,93,
应交税费(万元),1649,1003,2419,1800,562,790,2906,4574,
应付利息(万元),--,5,4,5,--,--,10,5,
应付股利(万元),--,--,--,--,--,--,--,4500,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),4402,7635,5855,4698,5500,4711,3768,3626,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
