报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),740406,781680,586710,600734,612229,418478,250776,327553,226444,919100,169125,170122,313784,342456,95245,55561,47700,55804,47173,52798,48127,56102,32175,49541,43125,51947,25667,12513,12476,15739,28,21,174,--,4693,842,603,950,2005,4380,2575,2700,1949,2319,1347,9991,1018,628,484,1127,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),87417,--,--,--,--,--,--,--,--,--,24,8,--,--,--,--,1116,799,2108,1082,653,688,702,600,620,577,575,597,597,1051,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),146,176,1593,1560,--,53,977,1005,--,1135,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),74559,84204,67915,65590,46635,44916,49475,31348,30558,75271,30865,32995,8115,11117,7754,9056,6028,8183,4742,8563,6340,6597,5205,4986,2154,4606,1922,2277,825,2880,--,--,--,--,--,207,500,773,889,1214,2324,4856,4108,4838,6450,2873,2040,1515,193,864,
应收账款(万元),1032354,1008143,866364,801906,451393,435784,393452,385965,465378,440170,439957,438169,169175,111377,129395,127697,132214,101967,122859,99409,97782,83060,90433,83770,84370,68927,39484,36963,33897,36124,--,--,--,--,--,1884,1864,1809,2915,3120,3197,1938,3069,3049,2559,2320,4193,3113,2798,2539,
预付款项(万元),65197,71252,13600,42542,20872,16390,25246,28542,37570,28394,26471,13498,9451,5173,12764,14521,12051,10121,12080,6880,11742,5748,7012,6701,5178,4375,4584,6059,5715,3790,--,35,--,--,--,1168,2455,1698,2142,2510,2627,2118,4106,3615,3337,2921,8164,7948,7857,6560,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),471,--,612,42,17,--,722,621,2185,182,478,833,265,597,276,--,--,--,--,--,134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
