报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),4306,7341,9723,24536,6593,25463,43997,21268,17989,4709,8116,10851,3499,1439,3784,6104,2706,3323,3001,3389,4565,6796,3417,5249,4667,9015,20841,34116,36137,42016,49043,56557,2835,4186,2259,346,254,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收账款(万元),12783,12715,14885,6773,13375,12452,9148,11235,14289,9138,5870,4873,2398,1832,1415,1891,2012,1715,1547,1226,2569,1621,2261,2322,2307,1458,1104,1093,1186,940,594,682,588,668,751,1301,197,
预付款项(万元),2855,3411,2556,3111,4600,3138,4048,3837,5760,3605,3102,2583,737,654,604,428,1470,2180,1703,1548,6057,5267,6181,3313,5757,3920,4230,1121,5624,5299,633,874,3420,1925,21,352,1927,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75,--,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,564,564,564,600,--,--,60,60,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),1570,1265,1891,867,94,3800,20497,7000,8052,8033,8064,8165,548,1213,1352,91,123,120,125,203,250,257,233,142,154,68,156,541,574,68,91,107,86,86,116,134,30,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),3594,3166,2939,3541,3473,2048,1193,4094,3903,3660,3743,3586,2908,3079,2875,3191,4032,3805,3555,2859,4260,3424,3230,3070,3643,2811,2398,2066,1983,1861,1828,1884,1654,1557,1294,787,683,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),52,50,11,34,19504,5000,50000,50001,50001,1,1,1,1,1,5,5,1,1,4,12,30,33,30,2,--,--,--,--,--,0,--,0,188,188,0,0,0,
流动资产合计(万元),25160,28512,32569,39424,48240,51901,128883,141752,100054,29206,28895,30059,10091,8219,10035,11709,10344,11145,9934,9238,17730,17397,15351,14098,16528,17272,28805,38936,45505,50183,52189,60104,8772,8610,4442,2920,3089,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),5927,5927,5927,5927,5656,5766,5886,5927,568,518,518,518,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,7302,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,10,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,17638,--,14085,--,15156,--,1612,--,59695,--,59155,--,58261,--,70581,--,66056,--,65716,--,57125,--,54267,--,35135,--,28207,--,26910,--,22826,0,18184,17908,0,0,
累计折旧(万元),--,4704,--,3573,--,3998,--,996,--,20056,--,18121,--,16169,--,18919,--,16826,--,14316,--,12235,--,10043,--,8508,--,6950,--,5738,--,4700,0,3857,3078,0,0,
固定资产净值(万元),--,12934,--,10512,--,11158,--,616,--,39638,--,41034,--,42093,--,51662,--,49230,--,51401,--,44890,--,44225,--,26627,--,21258,--,21172,--,18125,0,14326,14830,0,0,
固定资产减值准备(万元),--,--,--,--,--,147,--,147,--,627,--,627,--,773,--,6912,--,49,--,49,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),15394,12934,13257,10512,10669,11012,1046,469,38315,39011,39787,40407,40472,41319,42645,44750,49302,49181,50359,51352,46283,44890,45893,44225,28831,26627,26283,21258,20820,21172,18179,18125,14893,14326,14830,10214,6311,
在建工程(万元),2039,3629,3536,2097,77,9,--,--,3938,3879,3906,3860,16256,16225,16188,15888,34638,34769,34500,33802,36658,37199,32270,31675,37300,35038,22512,14996,10679,6621,5091,3794,2428,1656,557,1068,3003,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),10519,10996,11472,11935,9440,9884,10239,10414,12894,13342,13789,14237,6064,6115,6167,6218,6088,6117,6154,6191,6239,6279,6319,6304,6339,6375,6574,5193,887,894,900,881,886,891,900,920,573,
开发支出(万元),267,125,89,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),191884,191884,191884,180793,181991,181991,97904,94690,94690,94690,94690,94690,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),6657,6483,6302,6439,6532,6677,900,--,718,829,966,1069,1175,1291,1469,1834,2216,2450,2659,2848,3036,3283,3585,3678,3398,3193,3083,2643,2705,2800,2875,2228,1805,1588,1735,1304,1037,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),280,274,277,222,148,212,166,141,154,77,52,46,--,--,--,--,--,--,--,--,6,6,6,6,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动资产(万元),2241,4156,2854,3688,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),235210,236408,235599,221684,214512,215550,116142,111641,158580,152397,153759,154827,63967,64950,66469,68690,92244,92518,93672,94192,92222,91657,88072,85887,75868,71232,58451,44090,35091,31487,27045,25028,20013,18460,18022,13507,10934,
资产总计(万元),260370,264920,268167,261109,262752,267451,245025,253394,258634,181603,182655,184886,74058,73169,76504,80400,102588,103663,103606,103430,109952,109054,103423,99985,92397,88505,87256,83026,80596,81670,79234,85132,28784,27071,22464,16427,14023,
短期借款(万元),--,--,--,--,--,--,--,2000,18500,4000,4000,4000,9100,9100,10100,11500,15500,13500,9000,7800,8000,8300,10000,7000,4900,3000,--,--,--,1000,1500,2500,5000,4500,4500,3512,3250,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付账款(万元),--,4046,4809,4002,8524,18069,1266,3654,4843,4303,2923,4086,5909,6808,6939,9357,8327,9166,9504,10545,5220,4270,4039,4561,2641,2239,1920,1756,1555,1944,1407,1354,1323,1110,1860,1224,287,
预收账款(万元),1374,1275,1267,1254,1386,1769,1657,5070,1640,1879,3265,3236,15,11,528,232,25,58,53,33,501,59,22,10,17,18,13,34,15,6,5,37,74,18,4,14,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),1181,977,734,837,467,449,136,583,507,476,476,736,514,525,679,1050,526,575,495,520,421,382,371,433,337,344,266,294,237,217,177,290,147,116,89,74,84,
应交税费(万元),2715,2013,2997,3060,3371,2747,2254,2888,2831,1949,1600,2257,25,112,86,82,-6,-7,-6,87,35,22,21,24,6,-4,252,12,15,540,7,23,41,56,4,50,77,
应付利息(万元),--,--,--,--,--,--,--,20,49,34,--,47,--,45,--,60,--,--,--,54,--,--,--,20,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付股利(万元),--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,480,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),14146,5070,8419,6691,10178,10237,5275,9040,622,1755,1844,2361,2548,2617,2816,2876,843,904,889,833,873,830,728,695,780,763,1012,438,431,470,363,311,291,251,152,992,1088,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
