报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
货币资金(万元),73709,77983,65277,46837,44410,34037,47638,60569,59773,81106,16633,25664,16788,18946,10097,15937,5346,10020,3956,18158,11223,6476,10386,12517,20412,13620,11021,20347,6969,5938,10867,20186,17153,16847,17606,25202,4262,3506,5290,2239,3865,716,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,48,44,47,42,56,56,38,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,222,5,--,--,200,20,202,200,10,60,200,5,400,--,--,120,0,--,0,15,--,--,--,--,--,--,0,0,0,0,0,0,0,50,--,
应收账款(万元),66503,72567,72618,65361,61142,58055,54489,52152,49893,58125,43783,41840,41433,40460,33225,35546,37446,40512,29802,31923,30532,32424,29793,27033,28800,20759,21045,19750,17392,15557,16486,12715,13031,11541,8648,6160,6717,5803,4346,3482,1801,6161,
预付款项(万元),17527,17915,15666,9329,10299,7136,7339,6213,14282,11424,11241,7660,12818,11494,13696,8042,15914,13016,14123,9546,14484,13305,13983,8173,12946,13148,13573,11288,9432,12289,13936,7671,8057,9481,7764,5620,6268,6065,4592,4541,3335,1457,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,6,12,2,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,1,0,0,0,0,--,--,
其他应收款(万元),13437,13721,17089,11186,12431,12596,11668,9156,7204,9165,6320,7061,9264,7068,8671,5413,6133,6210,4681,3128,5695,4750,6333,3216,3359,1899,2612,1952,3186,2359,2012,1420,1961,4855,2337,1493,1835,1856,1835,1454,1693,950,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
存货(万元),80985,72592,51450,56182,66146,60806,55831,55885,39452,35550,43104,44494,51400,44587,44970,47032,39652,34559,38193,38098,35741,38161,35784,41996,32301,32242,30811,27205,22507,19319,16272,16259,13954,12872,10795,10710,8067,7821,8467,7569,5905,2845,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
其他流动资产(万元),5610,4702,11546,15158,13,10269,10001,11147,81,99,76,348,296,168,56,95,41,20,1,64,--,--,--,--,319,0,23,--,36,16,5,--,2,4,6,0,1,0,0,7,--,--,
流动资产合计(万元),257771,259480,233646,204052,194441,182898,186965,195344,170690,195468,121157,127267,132019,122925,110915,112074,104592,104538,90762,101317,97676,95116,96399,92935,98137,81668,79100,80543,59522,55478,59578,58252,54158,55599,47156,49235,27194,25099,24572,19354,16716,12169,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
可供出售金融资产(万元),--,2500,2500,2500,2500,2500,2500,2500,500,500,500,500,500,500,500,500,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
长期应收款(万元),24201,23386,22527,21697,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
长期股权投资(万元),21674,10056,7961,7961,1655,1655,5408,5439,175,--,3223,3467,--,--,--,--,500,500,500,500,3577,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
固定资产原值(万元),--,44349,--,44349,--,39286,--,40451,--,38031,--,37921,--,36887,--,37471,--,36265,--,35711,--,34556,--,33227,--,15673,--,13245,--,10283,--,8954,--,8312,0,7924,7699,0,7316,8537,7531,4524,
累计折旧(万元),--,13721,--,13302,--,11080,--,11274,--,10008,--,9150,--,7982,--,7391,--,6364,--,5298,--,4609,--,3578,--,2684,--,1988,--,1444,--,1312,--,1926,0,1587,1434,0,978,893,719,368,
固定资产净值(万元),--,30628,--,31047,--,28206,--,29177,--,28023,--,28771,--,28904,--,30080,--,29901,--,30413,--,29947,--,29649,--,12989,--,11257,--,8839,--,7642,--,6386,0,6336,6265,0,6339,7644,6812,4155,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
固定资产(万元),30061,30628,30726,31047,28099,28206,28680,29177,28035,28023,28412,28771,28930,28904,29584,30080,29242,29901,29984,30413,29494,29947,29469,29649,28365,12989,12714,11257,9545,8839,7869,7642,6639,6386,6339,6336,6265,6434,6339,7644,6812,4155,
在建工程(万元),16903,15481,14878,10518,13436,9864,7673,6133,3201,2822,2744,1842,1122,944,813,416,1272,490,745,456,607,427,1513,981,1212,15731,15164,14988,13225,10689,9627,9978,5229,2382,1168,160,140,134,0,317,306,2060,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2,2,2,--,--,--,--,--,24,24,5,22,22,0,--,--,0,0,0,0,0,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
生产性生物资产(万元),3569,3575,3582,3533,3155,3353,3044,1876,2787,2391,1098,436,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,
