报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
货币资金(万元),4325,5330,5253,2366,1545,1955,2983,4134,1598,1653,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1819,809,291,129,206,48,80,20,54,12,
应收账款(万元),13171,14368,13013,9916,8672,5036,5515,4550,4769,1109,
预付款项(万元),3663,978,589,1027,543,391,124,86,43,404,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),428,501,348,483,173,144,70,117,33,31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),4880,3343,2704,2772,1836,2463,1596,1390,1328,991,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),56,900,235,46,11,11,12,--,--,435,
流动资产合计(万元),28341,26229,22432,16739,12985,10048,10380,10297,7825,4635,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,8487,7462,--,--,--,--,6478,6417,5913,
累计折旧(万元),--,2611,2300,--,--,--,--,968,720,236,
固定资产净值(万元),--,5876,5162,--,--,--,--,5510,5697,5676,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5847,5876,5162,4820,5028,5166,5368,5510,5697,5676,
在建工程(万元),3432,5708,3301,751,128,78,--,--,56,76,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2733,2748,2777,2805,2835,1192,1205,1218,1231,1257,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),81,87,98,109,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),188,188,177,120,101,62,62,51,--,--,
其他非流动资产(万元),--,25,1597,1293,--,40,39,6,32,19,
非流动资产合计(万元),12281,14632,13112,9898,8091,6538,6674,6785,7016,7028,
资产总计(万元),40622,40861,35544,26637,21076,16586,17054,17083,14841,11663,
短期借款(万元),16926,16900,12400,8000,4700,2800,1210,1810,1600,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1862,1879,2821,1159,798,594,600,700,600,207,
应付账款(万元),2724,3111,2606,2741,2678,2176,2834,2213,2607,1952,
预收账款(万元),763,901,406,258,379,376,328,132,93,40,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),906,843,1038,640,775,415,423,323,279,153,
应交税费(万元),-412,288,510,445,312,255,177,449,69,16,
应付利息(万元),18,18,17,11,8,4,12,13,15,12,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),467,531,413,403,107,106,95,130,60,32,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,1500,1500,1500,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),23253,24471,20210,13657,9757,6726,7179,7270,6823,2913,
长期借款(万元),--,--,--,--,--,--,3000,3750,4500,6000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),47,47,51,56,60,64,69,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,73,77,--,
非流动负债合计(万元),47,47,51,56,60,64,3069,3823,4577,6000,
负债合计(万元),23300,24518,20262,13713,9817,6791,10248,11093,11400,8913,
实收资本(或股本)(万元),5400,5400,5400,5400,5400,5400,5000,5000,4200,4200,
