报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8719,9024,9239,12875,12692,9258,10544,8025,12539,10642,14437,15823,18133,32638,7620,7996,5237,6423,5218,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,17,--,--,13,11,--,--,--,4,3,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16564,15898,11732,11909,14662,12636,8027,9635,8192,7437,7995,8865,8338,4181,3176,6083,5537,4140,946,
应收账款(万元),17262,17789,19628,14363,13584,15012,16798,14983,13303,13499,10543,11431,10018,11805,9153,6984,7285,5752,5285,
预付款项(万元),771,2705,1278,4046,1099,147,2405,1445,1503,1393,1835,3443,1660,1622,1990,1588,599,34,1689,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,51,59,85,--,--,--,--,--,--,--,
应收股利(万元),--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),507,330,172,338,429,309,198,927,461,282,246,429,255,307,380,490,442,309,145,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
