报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),27847,10970,44189,77586,16659,12747,15695,21719,25029,8728,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),10830,10708,11155,10140,5956,5147,5938,5049,5783,3422,
应收账款(万元),34839,35414,40902,47572,36817,29037,26590,22074,17075,13857,
预付款项(万元),3396,2894,3370,2810,2513,2172,1873,1555,1648,722,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),415,305,585,1521,408,788,3651,4981,1935,7866,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),22953,19162,17993,15869,14582,13092,13957,13101,11949,9991,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,100,
其他流动资产(万元),5829,18042,13494,769,114,516,242,265,280,0,
流动资产合计(万元),106108,97494,131688,156267,77049,63498,67946,68744,63699,44686,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),10000,10000,10000,10000,10000,10000,10000,10000,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),59774,56348,53965,49376,51811,46227,35606,26364,28532,38732,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),5230,5315,5400,5485,5654,5774,3209,3399,--,--,
固定资产原值(万元),--,114631,--,113509,111310,105542,97233,87083,81091,73428,
累计折旧(万元),--,59277,--,56057,52748,49357,44049,38267,33778,29512,
固定资产净值(万元),--,55354,--,57451,58562,56185,53184,48816,47313,43915,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),58603,55354,56674,57451,58562,56185,53184,48816,47313,43915,
在建工程(万元),21164,18339,14436,11293,705,550,1540,4429,2736,748,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
