报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),50085,11452,46034,14180,15024,13401,14290,17550,19653,28816,9136,11544,15508,17587,17846,18824,17543,19297,18870,18625,18815,20141,20957,22478,24302,21833,21514,23183,23609,24701,26872,1296,2117,708,718,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收票据(万元),3894,2777,3212,1105,1943,4323,1016,812,1385,2652,2292,2516,2252,1312,1058,67,517,708,776,792,473,789,10,409,130,303,386,530,6,299,114,305,903,69,527,
应收账款(万元),50960,57855,62127,54583,44231,46402,34446,34939,33066,34225,19221,15830,15461,12524,13298,12807,9353,9738,9631,9676,8592,9021,9205,9224,8648,8974,10866,10822,9325,10247,5923,6467,4966,4753,2283,
预付款项(万元),4859,3995,5622,4105,5840,3558,2943,2576,4818,1516,3024,2183,1508,883,1188,571,1104,1221,1789,995,1964,1833,2241,2350,1514,1413,2828,1066,1245,1490,2200,1479,2273,1051,619,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收利息(万元),17,7,66,25,8,48,16,25,13,25,9,59,40,130,51,142,47,144,66,150,--,81,--,0,--,--,0,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,--,--,--,--,0,0,0,0,
其他应收款(万元),1984,1586,1494,1785,1169,888,1509,1211,2120,1432,1543,1224,243,499,493,536,829,368,468,489,547,370,715,652,369,547,687,528,498,519,471,729,475,288,227,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
