报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),96352,102355,139067,137618,153185,147601,145773,150173,25099,35435,32122,36552,19098,22364,32581,17128,24482,21234,28595,42332,47313,47751,51859,52250,60904,64864,65393,67237,76094,7611,3937,5761,2444,114,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,304,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4135,4818,2579,3518,2703,2167,826,580,795,565,39529,306,571,940,642,406,200,223,223,--,10,10,--,270,330,50,--,--,--,--,--,--,--,--,
应收账款(万元),89582,89940,72642,64641,48138,54875,51898,47680,46248,44774,12204,31409,32407,37873,30074,27041,28739,29074,30579,29910,29507,28253,19851,20203,16386,16839,9832,10371,8922,6821,4219,3866,3557,1112,
预付款项(万元),9264,7069,10079,7283,4616,3675,4206,4355,10689,3059,--,9058,11639,4425,7364,2940,3295,1966,4412,3742,4111,3966,3986,5072,4903,2650,2193,1867,3205,2083,705,752,393,44,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),479,594,729,119,880,207,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),9421,6816,10977,10262,8268,9573,8536,7086,5611,7614,8960,7308,9224,5641,8089,8176,6617,8031,2495,1401,1341,1719,1765,1735,315,459,1147,1163,1005,978,1192,1329,49,863,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
存货(万元),102334,98282,97100,95976,85558,67663,67604,61716,49154,48998,59534,53811,41241,33676,25843,20077,15502,14570,14805,12521,11871,15909,17144,20374,17700,14595,13691,11644,8534,6958,4556,2117,236,245,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),24707,42472,611,579,475,549,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),336273,352345,333783,319995,303823,286311,278842,271589,137596,140445,152653,138445,114180,104920,104593,75767,78834,75099,81110,89906,94153,97608,94606,99904,100538,99457,92257,92282,97760,24451,14608,13825,6679,2379,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2570,2570,570,570,550,550,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3093,3102,3565,2220,7123,5835,7893,8534,8274,8568,3605,3647,566,584,580,3040,3061,3089,4087,2620,3518,2533,84,90,104,28,41,54,63,72,22,22,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,63483,--,61966,--,46395,--,28730,--,26255,--,24511,--,24364,--,22604,--,4907,--,4606,--,4346,--,3624,--,3574,--,3504,--,456,318,271,--,--,
累计折旧(万元),--,19905,--,17439,--,11236,--,4810,--,3670,--,2988,--,2301,--,1593,--,1222,--,913,--,644,--,507,--,358,--,253,--,160,126,101,--,--,
固定资产净值(万元),--,43579,--,44528,--,35159,--,23920,--,22585,--,21523,--,22062,--,21011,--,3685,--,3692,--,3701,--,3117,--,3216,--,3252,--,296,192,170,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),42259,43579,43603,44528,34661,35159,26376,23920,22363,22585,21431,21523,21726,22062,21210,21011,14355,3685,3623,3692,3700,3701,3128,3117,3159,3216,3265,3252,3266,296,192,170,119,78,
在建工程(万元),17058,15538,10330,9780,9546,9099,9720,11107,3335,3011,2144,2029,2015,1852,2521,--,6207,16570,13468,5569,2803,2319,2020,718,650,650,1743,605,281,2068,662,--,--,39,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),99529,89628,85521,80741,77946,74505,73249,72680,72162,66910,54947,48744,33481,31899,25068,19202,17096,17196,6394,6473,6546,6650,6817,1958,1337,1375,1406,1443,1472,1509,1581,859,984,1108,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),104948,104951,105279,105275,36661,36402,35108,35108,35108,35108,35108,35108,35108,35108,35108,1563,1563,1563,1838,1717,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),58,52,45,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2204,2200,1935,1883,1269,1274,1172,1136,1157,1131,1117,1039,844,790,791,708,672,741,412,365,354,404,391,370,222,205,127,127,95,93,37,27,8,0,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),271720,261619,250847,245043,167757,162824,153519,152485,142400,137312,118353,112090,93741,92294,85277,45524,42954,42846,29822,20437,16922,15607,12440,6251,5472,5473,6583,5481,5176,4038,2493,1078,1111,1225,
资产总计(万元),607993,613964,584631,565038,471580,449135,432361,424075,279996,277757,271006,250535,207921,197214,189870,121291,121788,117945,110932,110343,111075,113215,107046,106156,106010,104930,98840,97763,102936,28489,17101,14904,7791,3604,
短期借款(万元),16900,27751,35256,31417,38080,39500,47500,45500,42500,40200,31700,23700,4700,2000,2482,482,482,482,--,--,--,--,--,0,2000,2000,2000,2000,5000,5000,3000,1850,1100,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4745,5339,3067,2310,2978,2801,1907,2173,5640,4489,4875,3372,2439,2495,2195,1663,1845,1787,1476,1399,2444,2624,2626,2726,2620,1746,571,124,42,905,559,593,265,--,
应付账款(万元),63578,66754,50793,53014,50742,45768,41277,39542,31482,38166,44433,39437,34673,32356,19941,15062,13513,13857,9259,8760,8298,10770,9527,10073,10417,10455,8838,8791,9419,7543,3038,2436,1166,923,
预收账款(万元),11375,11097,10647,9344,3041,6210,3648,3265,2679,3440,4270,3821,2373,2114,1109,1320,1337,240,1435,1387,1426,1528,489,588,1811,1254,512,1005,996,1238,34,867,118,203,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1007,1412,950,959,832,1030,567,547,529,615,413,334,298,317,214,214,198,179,148,125,121,147,117,119,101,119,101,95,81,55,50,3,4,1,
应交税费(万元),19895,17294,13113,11694,10099,8984,3139,2466,2892,4552,3701,2315,2382,3249,997,841,1324,1021,1001,831,1507,2136,1258,1103,346,1578,662,730,958,714,548,356,749,241,
应付利息(万元),1174,982,640,252,1244,941,527,210,67,81,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),5082,5487,4755,4885,1736,1563,1194,1308,1351,1407,2118,5034,1681,1907,16621,2462,2483,873,92,107,157,113,44,68,73,171,131,100,87,109,63,101,281,382,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2751,5371,2741,5262,3061,3061,2561,2961,2941,3201,2651,2351,500,500,250,250,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),391,382,258,22,33,45,11,22,33,45,11,22,33,45,11,2,3,4,61,82,83,84,--,--,--,--,--,--,--,--,--,30,30,--,
流动负债合计(万元),126898,141868,122220,119160,111846,109903,102332,97994,90116,96195,94172,80386,49080,44987,43821,22296,21685,18944,13472,13821,14037,17402,14062,14678,17369,17324,12815,12845,16583,15564,7292,6236,3713,1749,
长期借款(万元),71652,68276,62068,51428,37055,27541,21111,21537,18564,13055,13955,14706,4807,300,800,800,800,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),19912,19891,19870,19850,19830,19811,19791,19772,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,4124,4124,4124,4124,4124,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,650,650,650,650,620,620,620,620,400,350,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),10670,9640,9291,8916,9150,7973,5828,4098,--,3349,--,--,3292,2425,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,4057,--,2887,2943,--,--,1537,557,558,558,547,547,547,547,632,542,543,514,497,467,467,467,97,--,--,--,
非流动负债合计(万元),102234,97807,91230,80194,66034,55324,50854,49531,26745,20528,20966,17648,8099,2725,2337,1357,1358,1358,547,547,547,547,1282,1192,1193,1164,1117,1087,1087,1087,497,350,--,--,
负债合计(万元),229133,239675,213450,199353,177880,165227,153186,147525,116861,116723,115138,98034,57179,47712,46158,23654,23043,20302,14019,14368,14583,17949,15344,15869,18562,18488,13931,13932,17669,16650,7788,6586,3713,1749,
实收资本(或股本)(万元),45228,45228,45228,45228,40812,40812,40812,40812,34812,34812,34812,34812,17406,17406,17406,15540,15663,15663,15663,15663,9779,9779,9784,9784,5300,5300,5300,5300,5300,3970,3970,3970,1995,1700,
资本公积(万元),264443,264443,263996,263996,198412,198412,198412,198412,92156,92156,92156,92156,109555,109531,109506,67084,67722,67722,67847,67761,73405,73214,72430,72235,74078,74078,74078,74078,74078,2929,2929,2929,705,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4534,4534,3604,3604,3604,3604,2798,2798,2798,2798,2357,2357,2357,2357,1936,1936,1936,1936,1751,1751,1751,1751,1071,1071,1071,1071,593,593,593,593,341,142,151,29,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),51144,46393,44641,40467,38829,35493,34240,31663,30777,28764,24894,21705,20181,18890,13904,12133,12453,11271,10682,9989,11557,10523,8418,7197,6999,5993,4937,3860,5295,4347,2073,1277,1227,126,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),365663,360937,357811,353614,281788,278416,276438,273791,160466,158530,154219,151030,149499,148184,142752,96692,97773,96591,95942,95163,96492,95266,91702,90286,87448,86442,84908,83831,85267,11839,9313,8317,4078,1855,
少数股东权益(万元),13198,13352,13370,12071,11912,5491,2737,2758,2669,2503,1649,1471,1242,1318,960,945,972,1051,971,812,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),378861,374290,371181,365685,293700,283907,279175,276549,163135,161034,155868,152500,150741,149502,143712,97638,98745,97643,96913,95975,96492,95266,91702,90286,87448,86442,84908,83831,85267,11839,9313,8317,4078,1855,
负债和所有者权益(或股东权益)总计(万元),607993,613964,584631,565038,471580,449135,432361,424075,279996,277757,271006,250535,207921,197214,189870,121291,121788,117945,110932,110343,111075,113215,107046,106156,106010,104930,98840,97763,102936,28489,17101,14904,7791,3604,		
  
