报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),62608,83633,41574,28416,45297,45289,47813,36591,52397,24793,30272,30302,20544,24967,21336,25141,30028,20174,29132,35148,12618,13182,15497,16912,14534,20397,27422,25617,22972,33010,39859,44645,61210,11124,8278,10751,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),8193,9392,14503,11565,8137,8573,8522,9813,9175,9226,7963,7343,5942,6899,5850,6480,5690,7313,3047,4015,5537,5541,4202,4216,5167,5879,4441,7911,6624,7745,2985,1962,2680,2372,0,0,
应收账款(万元),48498,38765,34253,41733,39096,36435,29429,30662,34820,26242,32328,34620,26880,29201,28086,29391,29750,27590,24406,29749,23424,23024,21682,29208,22725,23007,22147,27062,21854,21286,14734,15128,14285,13747,8985,7910,
预付款项(万元),72,64,100,211,102,71,415,112,337,210,141,255,147,167,1175,166,2616,1493,2930,3097,2041,1281,2751,2229,3940,2877,6102,3751,4448,2894,3135,5581,6078,4269,274,2753,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),49,104,76,58,51,96,97,75,90,133,217,123,91,139,31,73,75,93,130,118,76,98,206,106,131,160,110,103,82,118,273,60,145,103,127,232,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),47558,45745,34568,36420,37378,41658,37355,40049,42485,48921,47890,54024,57373,57457,59329,58752,59846,58941,55641,52416,50899,47644,46294,42103,39594,37615,33489,28863,25455,23869,16655,16293,14127,12190,11617,10194,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,108,108,108,107,--,--,50,7,17,27,30,40,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),32291,24709,23479,24421,18189,15773,14871,26319,3892,542,1381,2928,3290,4889,4959,6336,6000,8000,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),199269,202412,148661,142931,148358,148002,138502,143622,143246,110075,120211,129622,114297,123758,120765,126337,134004,123604,115287,124542,94594,90774,90631,94774,86090,89936,93711,93307,81434,88923,77641,83668,98525,43805,29282,31840,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),505,505,13347,13336,13187,13209,13261,13273,13308,13386,13439,13432,11794,1420,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
